0,sign,mprotsig,1024,1.284722
0,sign,mprotsig,2048,7.321950
0,sign,mprotsig,3072,21.427142
0,sign,mprotsig,4096,47.763860
0,verify,mprotsig,512,1.680618
0,verify,mprotsig,1024,3.528586
0,verify,mprotsig,2048,7.526655
0,verify,mprotsig,3072,12.956801
0,verify,mprotsig,4096,18.536150
0,sign,dr,512,12.902449
0,sign,dr,1024,48.713060
0,sign,dr,2048,252.139533
0,sign,dr,3072,639.432454
0,sign,dr,4096,1283.017982
0,verify,dr,512,8.936457
0,verify,dr,1024,19.145170
0,verify,dr,2048,50.071868
0,verify,dr,3072,97.054165
0,verify,dr,4096,160.131904
