buffer_size 32768
Pin to CPU 4
Pointer Chasing: 36350194 cycles.
Pointer Chasing: 36473749 cycles.
Pointer Chasing: 36355459 cycles.
Pointer Chasing: 36336736 cycles.
Pointer Chasing: 36323009 cycles.
Pointer Chasing: 36367401 cycles.
Pointer Chasing: 36432232 cycles.
Pointer Chasing: 36516541 cycles.
Pointer Chasing: 36399454 cycles.
Pointer Chasing: 36407424 cycles.
Pointer Chasing: 36364107 cycles.
Pointer Chasing: 36479670 cycles.
Pointer Chasing: 36326800 cycles.
Pointer Chasing: 36316738 cycles.
Pointer Chasing: 36326914 cycles.
Pointer Chasing: 36474591 cycles.
Pointer Chasing: 36506513 cycles.
Pointer Chasing: 36340641 cycles.
Pointer Chasing: 36356579 cycles.
Pointer Chasing: 36316202 cycles.
Pointer Chasing: 36382066 cycles.
Pointer Chasing: 36300196 cycles.
Pointer Chasing: 36261242 cycles.
Pointer Chasing: 36339338 cycles.
Pointer Chasing: 36380945 cycles.
Pointer Chasing: 36366863 cycles.
Pointer Chasing: 36467918 cycles.
Pointer Chasing: 36467822 cycles.
Pointer Chasing: 36500467 cycles.
Pointer Chasing: 36463649 cycles.
Pointer Chasing: 36338594 cycles.
Pointer Chasing: 36347631 cycles.
Pointer Chasing: 36325061 cycles.
Pointer Chasing: 36394182 cycles.
Pointer Chasing: 36279722 cycles.
Pointer Chasing: 36441976 cycles.
Pointer Chasing: 36299198 cycles.
Pointer Chasing: 36658702 cycles.
Pointer Chasing: 36299034 cycles.
Pointer Chasing: 36525196 cycles.
Pointer Chasing: 36493552 cycles.
Pointer Chasing: 36550596 cycles.
Pointer Chasing: 36485455 cycles.
Pointer Chasing: 36276511 cycles.
Pointer Chasing: 36301436 cycles.
Pointer Chasing: 36308773 cycles.
Pointer Chasing: 36314913 cycles.
Pointer Chasing: 36374317 cycles.
Pointer Chasing: 36329992 cycles.
Pointer Chasing: 36336373 cycles.
Pointer Chasing: 36309593 cycles.
Pointer Chasing: 36352569 cycles.
Pointer Chasing: 36565539 cycles.
Pointer Chasing: 36241023 cycles.
Pointer Chasing: 36260310 cycles.
Pointer Chasing: 36337020 cycles.
Pointer Chasing: 36344111 cycles.
Pointer Chasing: 36238798 cycles.
Pointer Chasing: 35662560 cycles.
Pointer Chasing: 37623885 cycles.
Pointer Chasing: 37423455 cycles.
Pointer Chasing: 36041182 cycles.
Pointer Chasing: 38094962 cycles.
Pointer Chasing: 38195341 cycles.
Pointer Chasing: 36243164 cycles.
Pointer Chasing: 37114912 cycles.
Pointer Chasing: 37945429 cycles.
Pointer Chasing: 38022889 cycles.
Pointer Chasing: 38898064 cycles.
Pointer Chasing: 36146099 cycles.
Pointer Chasing: 37800167 cycles.
Pointer Chasing: 37760557 cycles.
Pointer Chasing: 38151779 cycles.
Pointer Chasing: 36767294 cycles.
Pointer Chasing: 36913828 cycles.
Pointer Chasing: 38063549 cycles.
Pointer Chasing: 37245288 cycles.
Pointer Chasing: 38173420 cycles.
Pointer Chasing: 37605229 cycles.
Pointer Chasing: 35855328 cycles.
Pointer Chasing: 38558461 cycles.
Pointer Chasing: 36499788 cycles.
Pointer Chasing: 37112030 cycles.
Pointer Chasing: 37204503 cycles.
Pointer Chasing: 37903736 cycles.
Pointer Chasing: 37841846 cycles.
Pointer Chasing: 36452266 cycles.
Pointer Chasing: 37554502 cycles.
Pointer Chasing: 36668063 cycles.
Pointer Chasing: 37958126 cycles.
Pointer Chasing: 37548851 cycles.
Pointer Chasing: 35911309 cycles.
Pointer Chasing: 37972224 cycles.
Pointer Chasing: 38924459 cycles.
Pointer Chasing: 37204373 cycles.
Pointer Chasing: 37629845 cycles.
Pointer Chasing: 36853277 cycles.
Pointer Chasing: 37051627 cycles.
Pointer Chasing: 37962241 cycles.
Pointer Chasing: 37298031 cycles.
Pointer Chasing: 37997057 cycles.
Pointer Chasing: 37140822 cycles.
Pointer Chasing: 38011132 cycles.
Pointer Chasing: 38877914 cycles.
Pointer Chasing: 36738349 cycles.
Pointer Chasing: 36991940 cycles.
Pointer Chasing: 39666367 cycles.
Pointer Chasing: 36880413 cycles.
Pointer Chasing: 36868598 cycles.
Pointer Chasing: 38061714 cycles.
Pointer Chasing: 37562319 cycles.
Pointer Chasing: 36958516 cycles.
Pointer Chasing: 37191881 cycles.
Pointer Chasing: 38071418 cycles.
Pointer Chasing: 37322816 cycles.
Pointer Chasing: 38558002 cycles.
Pointer Chasing: 36105346 cycles.
Pointer Chasing: 38078986 cycles.
Pointer Chasing: 38091952 cycles.
Pointer Chasing: 37156129 cycles.
Pointer Chasing: 37302259 cycles.
Pointer Chasing: 37080538 cycles.
Pointer Chasing: 38846314 cycles.
Pointer Chasing: 36809906 cycles.
Pointer Chasing: 37057547 cycles.
Pointer Chasing: 38078923 cycles.
Pointer Chasing: 38907447 cycles.
Pointer Chasing: 36356481 cycles.
Pointer Chasing: 37546057 cycles.
Pointer Chasing: 36761513 cycles.
Pointer Chasing: 37919349 cycles.
Pointer Chasing: 37957878 cycles.
Pointer Chasing: 36318890 cycles.
Pointer Chasing: 38074526 cycles.
Pointer Chasing: 38958182 cycles.
Pointer Chasing: 37118298 cycles.
Pointer Chasing: 37828868 cycles.
Pointer Chasing: 35789570 cycles.
Pointer Chasing: 37934069 cycles.
Pointer Chasing: 37172238 cycles.
Pointer Chasing: 37211479 cycles.
Pointer Chasing: 37921113 cycles.
Pointer Chasing: 35608487 cycles.
Pointer Chasing: 37374079 cycles.
Pointer Chasing: 38611483 cycles.
Pointer Chasing: 37918693 cycles.
Pointer Chasing: 35477710 cycles.
Pointer Chasing: 37593448 cycles.
Pointer Chasing: 36341862 cycles.
Pointer Chasing: 37096365 cycles.
Pointer Chasing: 37860375 cycles.
Pointer Chasing: 37134009 cycles.
Pointer Chasing: 38951920 cycles.
Pointer Chasing: 35527039 cycles.
Pointer Chasing: 38089698 cycles.
Pointer Chasing: 37993886 cycles.
Pointer Chasing: 36499497 cycles.
Pointer Chasing: 37122057 cycles.
Pointer Chasing: 37134790 cycles.
Pointer Chasing: 38750535 cycles.
Pointer Chasing: 37227362 cycles.
Pointer Chasing: 37967685 cycles.
Pointer Chasing: 37184482 cycles.
Pointer Chasing: 36798664 cycles.
Pointer Chasing: 37703109 cycles.
Pointer Chasing: 38017632 cycles.
Pointer Chasing: 38023187 cycles.
Pointer Chasing: 36643235 cycles.
Pointer Chasing: 36400700 cycles.
Pointer Chasing: 38072247 cycles.
Pointer Chasing: 38119960 cycles.
Pointer Chasing: 36857837 cycles.
Pointer Chasing: 37767376 cycles.
Pointer Chasing: 38069948 cycles.
Pointer Chasing: 36772631 cycles.
Pointer Chasing: 36155232 cycles.
Pointer Chasing: 38181660 cycles.
Pointer Chasing: 37278457 cycles.
Pointer Chasing: 38117903 cycles.
Pointer Chasing: 36559826 cycles.
Pointer Chasing: 37070994 cycles.
Pointer Chasing: 37133614 cycles.
Pointer Chasing: 38967236 cycles.
Pointer Chasing: 37088608 cycles.
Pointer Chasing: 38153331 cycles.
Pointer Chasing: 37246641 cycles.
Pointer Chasing: 35733019 cycles.
Pointer Chasing: 38111760 cycles.
Pointer Chasing: 37253831 cycles.
Pointer Chasing: 38313982 cycles.
Pointer Chasing: 36396487 cycles.
Pointer Chasing: 37707021 cycles.
Pointer Chasing: 36808397 cycles.
Pointer Chasing: 38691952 cycles.
Pointer Chasing: 36045256 cycles.
Pointer Chasing: 36831042 cycles.
Pointer Chasing: 38116141 cycles.
Pointer Chasing: 38803588 cycles.
Pointer Chasing: 37151737 cycles.
Pointer Chasing: 37728913 cycles.
Pointer Chasing: 36786870 cycles.
Pointer Chasing: 37897759 cycles.
Pointer Chasing: 37950253 cycles.
Pointer Chasing: 37211244 cycles.
Pointer Chasing: 38035974 cycles.
Pointer Chasing: 37650345 cycles.
Pointer Chasing: 36047424 cycles.
Pointer Chasing: 37065102 cycles.
Pointer Chasing: 38041997 cycles.
Pointer Chasing: 38891921 cycles.
Pointer Chasing: 36716269 cycles.
Pointer Chasing: 37769025 cycles.
Pointer Chasing: 36267028 cycles.
Pointer Chasing: 38018556 cycles.
Pointer Chasing: 37178895 cycles.
Pointer Chasing: 38778090 cycles.
Pointer Chasing: 36421437 cycles.
Pointer Chasing: 37802157 cycles.
Pointer Chasing: 36511346 cycles.
Pointer Chasing: 37172220 cycles.
Pointer Chasing: 37844922 cycles.
Pointer Chasing: 35958316 cycles.
Pointer Chasing: 37902219 cycles.
Pointer Chasing: 37335826 cycles.
Pointer Chasing: 37994580 cycles.
Pointer Chasing: 37667312 cycles.
Pointer Chasing: 36775251 cycles.
Pointer Chasing: 37977981 cycles.
Pointer Chasing: 38550929 cycles.
Pointer Chasing: 35934447 cycles.
Pointer Chasing: 38051094 cycles.
Pointer Chasing: 37246739 cycles.
Pointer Chasing: 38722337 cycles.
Pointer Chasing: 36717748 cycles.
Pointer Chasing: 37821975 cycles.
Pointer Chasing: 37063445 cycles.
Pointer Chasing: 37923111 cycles.
Pointer Chasing: 37360703 cycles.
Pointer Chasing: 37930791 cycles.
Pointer Chasing: 37471728 cycles.
Pointer Chasing: 36067747 cycles.
Pointer Chasing: 37507241 cycles.
Pointer Chasing: 37745106 cycles.
Pointer Chasing: 37949144 cycles.
Pointer Chasing: 37190431 cycles.
Pointer Chasing: 38165759 cycles.
Pointer Chasing: 36398521 cycles.
Pointer Chasing: 37165150 cycles.
Pointer Chasing: 38024083 cycles.
Pointer Chasing: 38011484 cycles.
Pointer Chasing: 38154333 cycles.
Pointer Chasing: 35840581 cycles.
Pointer Chasing: 38164726 cycles.
Pointer Chasing: 38320559 cycles.
Pointer Chasing: 35836632 cycles.
Pointer Chasing: 38073035 cycles.
Pointer Chasing: 38034032 cycles.
Pointer Chasing: 35958565 cycles.
Pointer Chasing: 37753642 cycles.
Pointer Chasing: 38353967 cycles.
Pointer Chasing: 37253898 cycles.
Pointer Chasing: 39093744 cycles.
Pointer Chasing: 36107244 cycles.
Pointer Chasing: 38618305 cycles.
Pointer Chasing: 38076068 cycles.
Pointer Chasing: 36903107 cycles.
Pointer Chasing: 37790330 cycles.
Pointer Chasing: 37133989 cycles.
Pointer Chasing: 38027917 cycles.
Pointer Chasing: 37546242 cycles.
Pointer Chasing: 37098523 cycles.
Pointer Chasing: 38834395 cycles.
Pointer Chasing: 35930315 cycles.
Pointer Chasing: 38906559 cycles.
Pointer Chasing: 36706396 cycles.
Pointer Chasing: 37578781 cycles.
Pointer Chasing: 36434322 cycles.
Pointer Chasing: 37927584 cycles.
Pointer Chasing: 37770345 cycles.
Pointer Chasing: 35896244 cycles.
Pointer Chasing: 37903082 cycles.
Pointer Chasing: 37102258 cycles.
Pointer Chasing: 38061392 cycles.
Pointer Chasing: 36742439 cycles.
Pointer Chasing: 36766794 cycles.
Pointer Chasing: 37871789 cycles.
Pointer Chasing: 37528672 cycles.
Pointer Chasing: 36083463 cycles.
Pointer Chasing: 37296745 cycles.
Pointer Chasing: 38819728 cycles.
Pointer Chasing: 38004730 cycles.
Pointer Chasing: 36609720 cycles.
Pointer Chasing: 37682138 cycles.
Pointer Chasing: 36467205 cycles.
Pointer Chasing: 37905377 cycles.
Pointer Chasing: 37084071 cycles.
Pointer Chasing: 38996934 cycles.
Pointer Chasing: 35789049 cycles.
Pointer Chasing: 35335234 cycles.
Pointer Chasing: 35853702 cycles.
Pointer Chasing: 37331878 cycles.
Pointer Chasing: 37227233 cycles.
Pointer Chasing: 37366691 cycles.
Pointer Chasing: 37293990 cycles.
Pointer Chasing: 37001005 cycles.
Pointer Chasing: 37342899 cycles.
Pointer Chasing: 37348807 cycles.
Pointer Chasing: 38226256 cycles.
Pointer Chasing: 38037472 cycles.
Pointer Chasing: 35971077 cycles.
Pointer Chasing: 37926105 cycles.
Pointer Chasing: 37151277 cycles.
Pointer Chasing: 38962919 cycles.
Pointer Chasing: 36489101 cycles.
Pointer Chasing: 38197148 cycles.
Pointer Chasing: 37940244 cycles.
Pointer Chasing: 36213101 cycles.
Pointer Chasing: 37426096 cycles.
Pointer Chasing: 38058398 cycles.
Pointer Chasing: 36830823 cycles.
Pointer Chasing: 37734677 cycles.
Pointer Chasing: 37073338 cycles.
Pointer Chasing: 37854625 cycles.
Pointer Chasing: 36272470 cycles.
Pointer Chasing: 37403955 cycles.
Pointer Chasing: 38062233 cycles.
Pointer Chasing: 37188257 cycles.
Pointer Chasing: 38101782 cycles.
Pointer Chasing: 38370301 cycles.
Pointer Chasing: 36208808 cycles.
Pointer Chasing: 37459053 cycles.
Pointer Chasing: 37794304 cycles.
Pointer Chasing: 38054450 cycles.
Pointer Chasing: 38046747 cycles.
Pointer Chasing: 37421233 cycles.
Pointer Chasing: 36346310 cycles.
Pointer Chasing: 37346273 cycles.
Pointer Chasing: 38094731 cycles.
Pointer Chasing: 38030359 cycles.
Pointer Chasing: 37111887 cycles.
Pointer Chasing: 37894978 cycles.
Pointer Chasing: 36011008 cycles.
Pointer Chasing: 37239368 cycles.
Pointer Chasing: 39065798 cycles.
Pointer Chasing: 37699276 cycles.
Pointer Chasing: 37049298 cycles.
Pointer Chasing: 37293941 cycles.
Pointer Chasing: 39060274 cycles.
Pointer Chasing: 37276348 cycles.
Pointer Chasing: 37915858 cycles.
Pointer Chasing: 36836505 cycles.
Pointer Chasing: 37200416 cycles.
Pointer Chasing: 38951931 cycles.
Pointer Chasing: 37491120 cycles.
Pointer Chasing: 36371130 cycles.
Pointer Chasing: 38035208 cycles.
Pointer Chasing: 38128288 cycles.
Pointer Chasing: 36122485 cycles.
Pointer Chasing: 37374053 cycles.
Pointer Chasing: 38034388 cycles.
Pointer Chasing: 36774821 cycles.
Pointer Chasing: 37903282 cycles.
Pointer Chasing: 37318450 cycles.
Pointer Chasing: 38191685 cycles.
Pointer Chasing: 36226586 cycles.
Pointer Chasing: 37658901 cycles.
Pointer Chasing: 38064090 cycles.
Pointer Chasing: 36934653 cycles.
Pointer Chasing: 36908707 cycles.
Pointer Chasing: 38162753 cycles.
Pointer Chasing: 37740754 cycles.
Pointer Chasing: 36109166 cycles.
Pointer Chasing: 38835021 cycles.
Pointer Chasing: 37328032 cycles.
Pointer Chasing: 39034559 cycles.
Pointer Chasing: 37155398 cycles.
Pointer Chasing: 36586900 cycles.
Pointer Chasing: 38957267 cycles.
Pointer Chasing: 37992989 cycles.
Pointer Chasing: 35813850 cycles.
Pointer Chasing: 38091135 cycles.
Pointer Chasing: 37348638 cycles.
Pointer Chasing: 38898985 cycles.
Pointer Chasing: 37273249 cycles.
Pointer Chasing: 37745918 cycles.
Pointer Chasing: 37011252 cycles.
Pointer Chasing: 37992833 cycles.
Pointer Chasing: 37341135 cycles.
Pointer Chasing: 38977389 cycles.
Pointer Chasing: 37237921 cycles.
Pointer Chasing: 37848852 cycles.
Pointer Chasing: 36891631 cycles.
Pointer Chasing: 38020427 cycles.
Pointer Chasing: 37249392 cycles.
Pointer Chasing: 38010513 cycles.
Pointer Chasing: 38339973 cycles.
Pointer Chasing: 37747235 cycles.
Pointer Chasing: 35990393 cycles.
Pointer Chasing: 37940206 cycles.
Pointer Chasing: 37157120 cycles.
Pointer Chasing: 38213534 cycles.
Pointer Chasing: 37803772 cycles.
Pointer Chasing: 36117177 cycles.
Pointer Chasing: 37709718 cycles.
Pointer Chasing: 38455522 cycles.
Pointer Chasing: 37216525 cycles.
Pointer Chasing: 37946007 cycles.
Pointer Chasing: 38525466 cycles.
Pointer Chasing: 36338376 cycles.
Pointer Chasing: 37079216 cycles.
Pointer Chasing: 37283344 cycles.
Pointer Chasing: 37979490 cycles.
Pointer Chasing: 37982885 cycles.
Pointer Chasing: 38412739 cycles.
Pointer Chasing: 37765008 cycles.
Pointer Chasing: 37124023 cycles.
Pointer Chasing: 37216279 cycles.
Pointer Chasing: 37990006 cycles.
Pointer Chasing: 38823333 cycles.
Pointer Chasing: 36487235 cycles.
Pointer Chasing: 37811877 cycles.
Pointer Chasing: 37360903 cycles.
Pointer Chasing: 39125808 cycles.
Pointer Chasing: 36427697 cycles.
Pointer Chasing: 37528618 cycles.
Pointer Chasing: 38127279 cycles.
Pointer Chasing: 37256225 cycles.
Pointer Chasing: 38169375 cycles.
Pointer Chasing: 38092466 cycles.
Pointer Chasing: 37205208 cycles.
Pointer Chasing: 36736142 cycles.
Pointer Chasing: 38227190 cycles.
Pointer Chasing: 37844379 cycles.
Pointer Chasing: 36787675 cycles.
Pointer Chasing: 38274469 cycles.
Pointer Chasing: 37946447 cycles.
Pointer Chasing: 37575369 cycles.
Pointer Chasing: 39240533 cycles.
Pointer Chasing: 36264203 cycles.
Pointer Chasing: 38051475 cycles.
Pointer Chasing: 38041371 cycles.
Pointer Chasing: 35689054 cycles.
Pointer Chasing: 37291744 cycles.
Pointer Chasing: 38849217 cycles.
Pointer Chasing: 37711187 cycles.
Pointer Chasing: 36048149 cycles.
Pointer Chasing: 38019146 cycles.
Pointer Chasing: 37276892 cycles.
Pointer Chasing: 38167360 cycles.
Pointer Chasing: 37804021 cycles.
Pointer Chasing: 35967086 cycles.
Pointer Chasing: 38083968 cycles.
Pointer Chasing: 37187729 cycles.
Pointer Chasing: 38135430 cycles.
Pointer Chasing: 37861324 cycles.
Pointer Chasing: 35918671 cycles.
Pointer Chasing: 37701178 cycles.
Pointer Chasing: 37543109 cycles.
Pointer Chasing: 38040107 cycles.
Pointer Chasing: 38060258 cycles.
Pointer Chasing: 37617980 cycles.
Pointer Chasing: 36814974 cycles.
Pointer Chasing: 37163297 cycles.
Pointer Chasing: 38174421 cycles.
Pointer Chasing: 36962314 cycles.
Pointer Chasing: 36835164 cycles.
Pointer Chasing: 37839384 cycles.
Pointer Chasing: 38004522 cycles.
Pointer Chasing: 36601174 cycles.
Pointer Chasing: 38973387 cycles.
Pointer Chasing: 37125787 cycles.
Pointer Chasing: 38883195 cycles.
Pointer Chasing: 36268503 cycles.
Pointer Chasing: 37662120 cycles.
Pointer Chasing: 37913859 cycles.
buffer_size 360448
Pin to CPU 4
lfsr_bit 25
Pointer Chasing: 39621355 cycles.
Pointer Chasing: 40562210 cycles.
Pointer Chasing: 38231255 cycles.
Pointer Chasing: 39094504 cycles.
Pointer Chasing: 40633123 cycles.
Pointer Chasing: 39035156 cycles.
Pointer Chasing: 38589341 cycles.
Pointer Chasing: 39588677 cycles.
Pointer Chasing: 39998990 cycles.
Pointer Chasing: 37766783 cycles.
Pointer Chasing: 39602725 cycles.
Pointer Chasing: 40537116 cycles.
Pointer Chasing: 37412668 cycles.
Pointer Chasing: 38684657 cycles.
Pointer Chasing: 39519690 cycles.
Pointer Chasing: 39494062 cycles.
Pointer Chasing: 38661750 cycles.
Pointer Chasing: 39841998 cycles.
Pointer Chasing: 37186753 cycles.
Pointer Chasing: 39268450 cycles.
Pointer Chasing: 38422390 cycles.
Pointer Chasing: 40204121 cycles.
Pointer Chasing: 38396330 cycles.
Pointer Chasing: 36887678 cycles.
Pointer Chasing: 39556149 cycles.
Pointer Chasing: 40311855 cycles.
Pointer Chasing: 36751003 cycles.
Pointer Chasing: 39337280 cycles.
Pointer Chasing: 39288188 cycles.
Pointer Chasing: 37813589 cycles.
Pointer Chasing: 38276812 cycles.
Pointer Chasing: 38336438 cycles.
Pointer Chasing: 40379456 cycles.
Pointer Chasing: 38155699 cycles.
Pointer Chasing: 39791700 cycles.
Pointer Chasing: 38459103 cycles.
Pointer Chasing: 40445084 cycles.
Pointer Chasing: 37922882 cycles.
Pointer Chasing: 38221305 cycles.
Pointer Chasing: 39407451 cycles.
Pointer Chasing: 39467286 cycles.
Pointer Chasing: 38528459 cycles.
Pointer Chasing: 39407771 cycles.
Pointer Chasing: 37963128 cycles.
Pointer Chasing: 38871741 cycles.
Pointer Chasing: 39204340 cycles.
Pointer Chasing: 39497408 cycles.
Pointer Chasing: 38554205 cycles.
Pointer Chasing: 38476937 cycles.
Pointer Chasing: 36732488 cycles.
Pointer Chasing: 41370317 cycles.
Pointer Chasing: 39495133 cycles.
Pointer Chasing: 37154753 cycles.
Pointer Chasing: 40295111 cycles.
Pointer Chasing: 40530260 cycles.
Pointer Chasing: 38644981 cycles.
Pointer Chasing: 40097564 cycles.
Pointer Chasing: 37521716 cycles.
Pointer Chasing: 39752310 cycles.
Pointer Chasing: 39358671 cycles.
Pointer Chasing: 38304553 cycles.
Pointer Chasing: 37737954 cycles.
Pointer Chasing: 40233707 cycles.
Pointer Chasing: 38919612 cycles.
Pointer Chasing: 37278721 cycles.
Pointer Chasing: 39432295 cycles.
Pointer Chasing: 39479269 cycles.
Pointer Chasing: 39256880 cycles.
Pointer Chasing: 38448691 cycles.
Pointer Chasing: 38891621 cycles.
Pointer Chasing: 38513697 cycles.
Pointer Chasing: 39302706 cycles.
Pointer Chasing: 37448876 cycles.
Pointer Chasing: 39468242 cycles.
Pointer Chasing: 38498998 cycles.
Pointer Chasing: 39146601 cycles.
Pointer Chasing: 37205118 cycles.
Pointer Chasing: 39342788 cycles.
Pointer Chasing: 39306049 cycles.
Pointer Chasing: 37652694 cycles.
Pointer Chasing: 38573886 cycles.
Pointer Chasing: 38448114 cycles.
Pointer Chasing: 37590967 cycles.
Pointer Chasing: 39553282 cycles.
Pointer Chasing: 39350146 cycles.
Pointer Chasing: 39170911 cycles.
Pointer Chasing: 36974569 cycles.
Pointer Chasing: 39448353 cycles.
Pointer Chasing: 39384842 cycles.
Pointer Chasing: 37435108 cycles.
Pointer Chasing: 39660519 cycles.
Pointer Chasing: 38487796 cycles.
Pointer Chasing: 39052932 cycles.
Pointer Chasing: 38176835 cycles.
Pointer Chasing: 39415526 cycles.
Pointer Chasing: 39174626 cycles.
Pointer Chasing: 36951786 cycles.
Pointer Chasing: 37288636 cycles.
Pointer Chasing: 36896027 cycles.
Pointer Chasing: 37504694 cycles.
Pointer Chasing: 37550949 cycles.
Pointer Chasing: 38050384 cycles.
Pointer Chasing: 39091351 cycles.
Pointer Chasing: 39143651 cycles.
Pointer Chasing: 39078822 cycles.
Pointer Chasing: 38988365 cycles.
Pointer Chasing: 39037837 cycles.
Pointer Chasing: 39040185 cycles.
Pointer Chasing: 38981507 cycles.
Pointer Chasing: 39173272 cycles.
Pointer Chasing: 39017126 cycles.
Pointer Chasing: 38994960 cycles.
Pointer Chasing: 39061546 cycles.
Pointer Chasing: 38980571 cycles.
Pointer Chasing: 38939156 cycles.
Pointer Chasing: 38992707 cycles.
Pointer Chasing: 39231226 cycles.
Pointer Chasing: 37649815 cycles.
Pointer Chasing: 39170564 cycles.
Pointer Chasing: 39110028 cycles.
Pointer Chasing: 37487620 cycles.
Pointer Chasing: 39180530 cycles.
Pointer Chasing: 39133753 cycles.
Pointer Chasing: 37399032 cycles.
Pointer Chasing: 39096462 cycles.
Pointer Chasing: 38355275 cycles.
Pointer Chasing: 38043932 cycles.
Pointer Chasing: 39066704 cycles.
Pointer Chasing: 37351137 cycles.
Pointer Chasing: 39188891 cycles.
Pointer Chasing: 38103188 cycles.
Pointer Chasing: 38339762 cycles.
Pointer Chasing: 39159696 cycles.
Pointer Chasing: 39048905 cycles.
Pointer Chasing: 39122868 cycles.
Pointer Chasing: 39058398 cycles.
Pointer Chasing: 39164062 cycles.
Pointer Chasing: 39041297 cycles.
Pointer Chasing: 39096337 cycles.
Pointer Chasing: 37334050 cycles.
Pointer Chasing: 39157412 cycles.
Pointer Chasing: 37858530 cycles.
Pointer Chasing: 38648161 cycles.
Pointer Chasing: 39076331 cycles.
Pointer Chasing: 39125842 cycles.
Pointer Chasing: 38961589 cycles.
Pointer Chasing: 38992702 cycles.
Pointer Chasing: 39055843 cycles.
Pointer Chasing: 39092046 cycles.
Pointer Chasing: 39069093 cycles.
Pointer Chasing: 39137004 cycles.
Pointer Chasing: 39290184 cycles.
Pointer Chasing: 39097040 cycles.
Pointer Chasing: 38945667 cycles.
Pointer Chasing: 39212095 cycles.
Pointer Chasing: 39023341 cycles.
Pointer Chasing: 39047567 cycles.
Pointer Chasing: 38991187 cycles.
Pointer Chasing: 38955231 cycles.
Pointer Chasing: 39022704 cycles.
Pointer Chasing: 38877456 cycles.
Pointer Chasing: 39246808 cycles.
Pointer Chasing: 37410386 cycles.
Pointer Chasing: 38995184 cycles.
Pointer Chasing: 39027646 cycles.
Pointer Chasing: 38968821 cycles.
Pointer Chasing: 38886903 cycles.
Pointer Chasing: 39045880 cycles.
Pointer Chasing: 39005775 cycles.
Pointer Chasing: 38973719 cycles.
Pointer Chasing: 38964946 cycles.
Pointer Chasing: 39120675 cycles.
Pointer Chasing: 39159373 cycles.
Pointer Chasing: 39066883 cycles.
Pointer Chasing: 38963605 cycles.
Pointer Chasing: 38890417 cycles.
Pointer Chasing: 38902544 cycles.
Pointer Chasing: 38980584 cycles.
Pointer Chasing: 39119074 cycles.
Pointer Chasing: 39029166 cycles.
Pointer Chasing: 37895119 cycles.
Pointer Chasing: 38824006 cycles.
Pointer Chasing: 39126189 cycles.
Pointer Chasing: 39123549 cycles.
Pointer Chasing: 38955112 cycles.
Pointer Chasing: 38960595 cycles.
Pointer Chasing: 38923794 cycles.
Pointer Chasing: 38987856 cycles.
Pointer Chasing: 38944352 cycles.
Pointer Chasing: 39032724 cycles.
Pointer Chasing: 38932643 cycles.
Pointer Chasing: 39130860 cycles.
Pointer Chasing: 38114918 cycles.
Pointer Chasing: 38255449 cycles.
Pointer Chasing: 39122764 cycles.
Pointer Chasing: 38984651 cycles.
Pointer Chasing: 38884169 cycles.
Pointer Chasing: 38991823 cycles.
Pointer Chasing: 38829590 cycles.
Pointer Chasing: 38902827 cycles.
Pointer Chasing: 38992933 cycles.
Pointer Chasing: 38946217 cycles.
Pointer Chasing: 39027451 cycles.
Pointer Chasing: 38932472 cycles.
Pointer Chasing: 38983631 cycles.
Pointer Chasing: 38885098 cycles.
Pointer Chasing: 38897446 cycles.
Pointer Chasing: 38857846 cycles.
Pointer Chasing: 38931395 cycles.
Pointer Chasing: 39008080 cycles.
Pointer Chasing: 38911336 cycles.
Pointer Chasing: 38923277 cycles.
Pointer Chasing: 39126500 cycles.
Pointer Chasing: 38922946 cycles.
Pointer Chasing: 38975351 cycles.
Pointer Chasing: 39018229 cycles.
Pointer Chasing: 39095704 cycles.
Pointer Chasing: 38990395 cycles.
Pointer Chasing: 39090269 cycles.
Pointer Chasing: 39016737 cycles.
Pointer Chasing: 38994394 cycles.
Pointer Chasing: 37441030 cycles.
Pointer Chasing: 36369489 cycles.
Pointer Chasing: 36290123 cycles.
Pointer Chasing: 38735570 cycles.
Pointer Chasing: 39155327 cycles.
Pointer Chasing: 39157764 cycles.
Pointer Chasing: 39243728 cycles.
Pointer Chasing: 39149648 cycles.
Pointer Chasing: 39068415 cycles.
Pointer Chasing: 39234455 cycles.
Pointer Chasing: 39222893 cycles.
Pointer Chasing: 39127191 cycles.
Pointer Chasing: 39148457 cycles.
Pointer Chasing: 39062610 cycles.
Pointer Chasing: 39087832 cycles.
Pointer Chasing: 37803855 cycles.
Pointer Chasing: 38556370 cycles.
Pointer Chasing: 39113593 cycles.
Pointer Chasing: 39095010 cycles.
Pointer Chasing: 39080291 cycles.
Pointer Chasing: 39067243 cycles.
Pointer Chasing: 38951041 cycles.
Pointer Chasing: 38957680 cycles.
Pointer Chasing: 39019612 cycles.
Pointer Chasing: 39024431 cycles.
Pointer Chasing: 38949337 cycles.
Pointer Chasing: 38973765 cycles.
Pointer Chasing: 39190417 cycles.
Pointer Chasing: 39059689 cycles.
Pointer Chasing: 38916456 cycles.
Pointer Chasing: 39043382 cycles.
Pointer Chasing: 39123940 cycles.
Pointer Chasing: 39164761 cycles.
Pointer Chasing: 39139124 cycles.
Pointer Chasing: 39018094 cycles.
Pointer Chasing: 39071723 cycles.
Pointer Chasing: 39045696 cycles.
Pointer Chasing: 38755291 cycles.
