buffer_size 32768
Pin to CPU 4
Pointer Chasing: 45316270 cycles.
Pointer Chasing: 45884566 cycles.
Pointer Chasing: 44913943 cycles.
Pointer Chasing: 45768620 cycles.
Pointer Chasing: 45440417 cycles.
Pointer Chasing: 45147659 cycles.
Pointer Chasing: 45913689 cycles.
Pointer Chasing: 44846056 cycles.
Pointer Chasing: 45805295 cycles.
Pointer Chasing: 45213021 cycles.
Pointer Chasing: 45106846 cycles.
Pointer Chasing: 45754179 cycles.
Pointer Chasing: 44961240 cycles.
Pointer Chasing: 45712473 cycles.
Pointer Chasing: 45296502 cycles.
Pointer Chasing: 45184230 cycles.
Pointer Chasing: 45809913 cycles.
Pointer Chasing: 44933941 cycles.
Pointer Chasing: 45728871 cycles.
Pointer Chasing: 45257096 cycles.
Pointer Chasing: 45150094 cycles.
Pointer Chasing: 45699729 cycles.
Pointer Chasing: 44955008 cycles.
Pointer Chasing: 45711428 cycles.
Pointer Chasing: 45425913 cycles.
Pointer Chasing: 45129030 cycles.
Pointer Chasing: 45742198 cycles.
Pointer Chasing: 44861404 cycles.
Pointer Chasing: 45714653 cycles.
Pointer Chasing: 45292203 cycles.
Pointer Chasing: 45178889 cycles.
Pointer Chasing: 45694711 cycles.
Pointer Chasing: 44950474 cycles.
Pointer Chasing: 45631990 cycles.
Pointer Chasing: 45211546 cycles.
Pointer Chasing: 45366603 cycles.
Pointer Chasing: 45697224 cycles.
Pointer Chasing: 44935668 cycles.
Pointer Chasing: 45745084 cycles.
Pointer Chasing: 45345646 cycles.
Pointer Chasing: 45089700 cycles.
Pointer Chasing: 45714077 cycles.
Pointer Chasing: 44911980 cycles.
Pointer Chasing: 45708953 cycles.
Pointer Chasing: 45242137 cycles.
Pointer Chasing: 45099694 cycles.
Pointer Chasing: 45813808 cycles.
Pointer Chasing: 44995744 cycles.
Pointer Chasing: 45877140 cycles.
Pointer Chasing: 45296029 cycles.
Pointer Chasing: 45150672 cycles.
Pointer Chasing: 45755574 cycles.
Pointer Chasing: 45008403 cycles.
Pointer Chasing: 45870371 cycles.
Pointer Chasing: 45298076 cycles.
Pointer Chasing: 45301366 cycles.
Pointer Chasing: 45691580 cycles.
Pointer Chasing: 44913099 cycles.
Pointer Chasing: 45717793 cycles.
Pointer Chasing: 45221205 cycles.
Pointer Chasing: 45121324 cycles.
Pointer Chasing: 45738666 cycles.
Pointer Chasing: 45038808 cycles.
Pointer Chasing: 45729895 cycles.
Pointer Chasing: 45264730 cycles.
Pointer Chasing: 45128687 cycles.
Pointer Chasing: 45576596 cycles.
Pointer Chasing: 45073618 cycles.
Pointer Chasing: 45964243 cycles.
Pointer Chasing: 45333518 cycles.
Pointer Chasing: 45207558 cycles.
Pointer Chasing: 45891038 cycles.
Pointer Chasing: 44862270 cycles.
Pointer Chasing: 45669872 cycles.
Pointer Chasing: 45278059 cycles.
Pointer Chasing: 45149592 cycles.
Pointer Chasing: 45748505 cycles.
Pointer Chasing: 44929403 cycles.
Pointer Chasing: 45660184 cycles.
Pointer Chasing: 45255486 cycles.
Pointer Chasing: 45140850 cycles.
Pointer Chasing: 45695321 cycles.
Pointer Chasing: 44927487 cycles.
Pointer Chasing: 45790510 cycles.
Pointer Chasing: 45237977 cycles.
Pointer Chasing: 45095595 cycles.
Pointer Chasing: 45839513 cycles.
Pointer Chasing: 44795217 cycles.
Pointer Chasing: 45771841 cycles.
Pointer Chasing: 45198041 cycles.
Pointer Chasing: 45143083 cycles.
Pointer Chasing: 45704203 cycles.
Pointer Chasing: 44968730 cycles.
Pointer Chasing: 45852212 cycles.
Pointer Chasing: 45245252 cycles.
Pointer Chasing: 45298808 cycles.
Pointer Chasing: 45745709 cycles.
Pointer Chasing: 44939735 cycles.
Pointer Chasing: 45836900 cycles.
Pointer Chasing: 45202844 cycles.
Pointer Chasing: 45408378 cycles.
Pointer Chasing: 45816301 cycles.
Pointer Chasing: 45065184 cycles.
Pointer Chasing: 46021204 cycles.
Pointer Chasing: 45369248 cycles.
Pointer Chasing: 45372494 cycles.
Pointer Chasing: 45891448 cycles.
Pointer Chasing: 45048731 cycles.
Pointer Chasing: 45946431 cycles.
Pointer Chasing: 45319588 cycles.
Pointer Chasing: 45278448 cycles.
Pointer Chasing: 45743295 cycles.
Pointer Chasing: 45060064 cycles.
Pointer Chasing: 45819057 cycles.
Pointer Chasing: 45404752 cycles.
Pointer Chasing: 45261776 cycles.
Pointer Chasing: 45848231 cycles.
Pointer Chasing: 44998475 cycles.
Pointer Chasing: 45814337 cycles.
Pointer Chasing: 45527057 cycles.
Pointer Chasing: 45312128 cycles.
Pointer Chasing: 45831300 cycles.
Pointer Chasing: 45036540 cycles.
Pointer Chasing: 45819976 cycles.
Pointer Chasing: 45408848 cycles.
Pointer Chasing: 45260355 cycles.
Pointer Chasing: 45781082 cycles.
Pointer Chasing: 45013307 cycles.
Pointer Chasing: 45804302 cycles.
Pointer Chasing: 45382277 cycles.
Pointer Chasing: 45229553 cycles.
Pointer Chasing: 45805510 cycles.
Pointer Chasing: 44952083 cycles.
Pointer Chasing: 45856927 cycles.
Pointer Chasing: 45495665 cycles.
Pointer Chasing: 45363091 cycles.
Pointer Chasing: 45766359 cycles.
Pointer Chasing: 45007178 cycles.
Pointer Chasing: 45868999 cycles.
Pointer Chasing: 45458928 cycles.
Pointer Chasing: 45426080 cycles.
Pointer Chasing: 46128916 cycles.
Pointer Chasing: 44964152 cycles.
Pointer Chasing: 45746207 cycles.
Pointer Chasing: 45471628 cycles.
Pointer Chasing: 45258265 cycles.
Pointer Chasing: 46157302 cycles.
Pointer Chasing: 44910125 cycles.
Pointer Chasing: 46051915 cycles.
Pointer Chasing: 45646541 cycles.
Pointer Chasing: 45182862 cycles.
Pointer Chasing: 46071221 cycles.
Pointer Chasing: 45258650 cycles.
Pointer Chasing: 45629152 cycles.
Pointer Chasing: 45484426 cycles.
Pointer Chasing: 45344323 cycles.
Pointer Chasing: 46128054 cycles.
Pointer Chasing: 44921702 cycles.
Pointer Chasing: 45594473 cycles.
Pointer Chasing: 45625896 cycles.
Pointer Chasing: 45144624 cycles.
Pointer Chasing: 46282574 cycles.
Pointer Chasing: 45163988 cycles.
Pointer Chasing: 45708956 cycles.
Pointer Chasing: 45471949 cycles.
Pointer Chasing: 45331140 cycles.
Pointer Chasing: 46083407 cycles.
Pointer Chasing: 45038020 cycles.
Pointer Chasing: 45597517 cycles.
Pointer Chasing: 45508426 cycles.
Pointer Chasing: 45260413 cycles.
Pointer Chasing: 46113840 cycles.
Pointer Chasing: 45181574 cycles.
Pointer Chasing: 45623691 cycles.
Pointer Chasing: 45479506 cycles.
Pointer Chasing: 45095395 cycles.
Pointer Chasing: 45970836 cycles.
Pointer Chasing: 45153166 cycles.
Pointer Chasing: 45615224 cycles.
Pointer Chasing: 45568966 cycles.
Pointer Chasing: 45169116 cycles.
Pointer Chasing: 46027323 cycles.
Pointer Chasing: 45061831 cycles.
Pointer Chasing: 45565182 cycles.
Pointer Chasing: 45536205 cycles.
Pointer Chasing: 45006983 cycles.
Pointer Chasing: 46171889 cycles.
Pointer Chasing: 45143147 cycles.
Pointer Chasing: 45614310 cycles.
Pointer Chasing: 45661083 cycles.
Pointer Chasing: 44948930 cycles.
Pointer Chasing: 46007218 cycles.
Pointer Chasing: 45139808 cycles.
Pointer Chasing: 45550271 cycles.
Pointer Chasing: 45634708 cycles.
Pointer Chasing: 45055522 cycles.
Pointer Chasing: 46080979 cycles.
Pointer Chasing: 45258333 cycles.
Pointer Chasing: 45658537 cycles.
Pointer Chasing: 45692627 cycles.
Pointer Chasing: 45005357 cycles.
Pointer Chasing: 46167390 cycles.
Pointer Chasing: 45266645 cycles.
Pointer Chasing: 45566463 cycles.
Pointer Chasing: 45873624 cycles.
Pointer Chasing: 45051849 cycles.
Pointer Chasing: 45937122 cycles.
Pointer Chasing: 45284255 cycles.
Pointer Chasing: 45469989 cycles.
Pointer Chasing: 45844537 cycles.
Pointer Chasing: 45008164 cycles.
Pointer Chasing: 45959839 cycles.
Pointer Chasing: 45244277 cycles.
Pointer Chasing: 45701629 cycles.
Pointer Chasing: 45774833 cycles.
Pointer Chasing: 44981826 cycles.
Pointer Chasing: 45938119 cycles.
Pointer Chasing: 45173481 cycles.
Pointer Chasing: 45421061 cycles.
Pointer Chasing: 45799205 cycles.
Pointer Chasing: 44963739 cycles.
Pointer Chasing: 45869022 cycles.
Pointer Chasing: 45138428 cycles.
Pointer Chasing: 45590980 cycles.
Pointer Chasing: 45836293 cycles.
Pointer Chasing: 45011751 cycles.
Pointer Chasing: 45894005 cycles.
Pointer Chasing: 45201389 cycles.
Pointer Chasing: 45473339 cycles.
Pointer Chasing: 45744880 cycles.
Pointer Chasing: 44930817 cycles.
Pointer Chasing: 45950153 cycles.
Pointer Chasing: 45150440 cycles.
Pointer Chasing: 45452545 cycles.
Pointer Chasing: 45753750 cycles.
Pointer Chasing: 45074402 cycles.
Pointer Chasing: 45943360 cycles.
Pointer Chasing: 45180588 cycles.
Pointer Chasing: 45531534 cycles.
Pointer Chasing: 45770461 cycles.
Pointer Chasing: 44962724 cycles.
Pointer Chasing: 45910536 cycles.
Pointer Chasing: 45224994 cycles.
Pointer Chasing: 45397601 cycles.
Pointer Chasing: 45763187 cycles.
Pointer Chasing: 44965957 cycles.
Pointer Chasing: 45904340 cycles.
Pointer Chasing: 45205562 cycles.
Pointer Chasing: 45379616 cycles.
Pointer Chasing: 45779475 cycles.
Pointer Chasing: 45096085 cycles.
Pointer Chasing: 45954363 cycles.
Pointer Chasing: 45095207 cycles.
Pointer Chasing: 45147184 cycles.
Pointer Chasing: 45774126 cycles.
Pointer Chasing: 44859727 cycles.
Pointer Chasing: 45919373 cycles.
Pointer Chasing: 45043569 cycles.
Pointer Chasing: 45297977 cycles.
Pointer Chasing: 45845552 cycles.
Pointer Chasing: 45141350 cycles.
Pointer Chasing: 45999548 cycles.
Pointer Chasing: 45381947 cycles.
Pointer Chasing: 45357650 cycles.
Pointer Chasing: 45846036 cycles.
Pointer Chasing: 45172640 cycles.
Pointer Chasing: 46009066 cycles.
Pointer Chasing: 45470587 cycles.
Pointer Chasing: 45357797 cycles.
Pointer Chasing: 45944085 cycles.
Pointer Chasing: 45060739 cycles.
Pointer Chasing: 45825242 cycles.
Pointer Chasing: 45405587 cycles.
Pointer Chasing: 45233045 cycles.
Pointer Chasing: 45890470 cycles.
Pointer Chasing: 45183939 cycles.
Pointer Chasing: 45931700 cycles.
Pointer Chasing: 45375730 cycles.
Pointer Chasing: 45205405 cycles.
Pointer Chasing: 45858703 cycles.
Pointer Chasing: 45019242 cycles.
Pointer Chasing: 45786086 cycles.
Pointer Chasing: 45460658 cycles.
Pointer Chasing: 45317302 cycles.
Pointer Chasing: 45820729 cycles.
Pointer Chasing: 45106818 cycles.
Pointer Chasing: 45753029 cycles.
Pointer Chasing: 45420393 cycles.
buffer_size 434176
Pin to CPU 4
lfsr_bit 25
Pointer Chasing: 51720907 cycles.
Pointer Chasing: 46782616 cycles.
Pointer Chasing: 46423374 cycles.
Pointer Chasing: 47026820 cycles.
Pointer Chasing: 46074730 cycles.
Pointer Chasing: 46649120 cycles.
Pointer Chasing: 46608634 cycles.
Pointer Chasing: 46199287 cycles.
Pointer Chasing: 47132675 cycles.
Pointer Chasing: 46255686 cycles.
Pointer Chasing: 46637083 cycles.
Pointer Chasing: 46906643 cycles.
Pointer Chasing: 46015035 cycles.
Pointer Chasing: 46970221 cycles.
Pointer Chasing: 46438538 cycles.
Pointer Chasing: 46402800 cycles.
Pointer Chasing: 47070368 cycles.
Pointer Chasing: 45999984 cycles.
Pointer Chasing: 46758376 cycles.
Pointer Chasing: 46646005 cycles.
Pointer Chasing: 46100910 cycles.
Pointer Chasing: 47199761 cycles.
Pointer Chasing: 46207792 cycles.
Pointer Chasing: 46557213 cycles.
Pointer Chasing: 46973985 cycles.
Pointer Chasing: 46057982 cycles.
Pointer Chasing: 47012438 cycles.
Pointer Chasing: 46609602 cycles.
Pointer Chasing: 46278377 cycles.
Pointer Chasing: 47145107 cycles.
Pointer Chasing: 45960632 cycles.
Pointer Chasing: 46631142 cycles.
Pointer Chasing: 46531632 cycles.
Pointer Chasing: 46070507 cycles.
Pointer Chasing: 47002988 cycles.
Pointer Chasing: 46184898 cycles.
Pointer Chasing: 46747013 cycles.
Pointer Chasing: 46822528 cycles.
Pointer Chasing: 46100938 cycles.
Pointer Chasing: 47132232 cycles.
Pointer Chasing: 46366927 cycles.
Pointer Chasing: 46220918 cycles.
Pointer Chasing: 47041036 cycles.
Pointer Chasing: 46002156 cycles.
Pointer Chasing: 46673586 cycles.
Pointer Chasing: 46625689 cycles.
Pointer Chasing: 46155308 cycles.
Pointer Chasing: 47037447 cycles.
Pointer Chasing: 46219157 cycles.
Pointer Chasing: 46513896 cycles.
Pointer Chasing: 46901702 cycles.
Pointer Chasing: 46005398 cycles.
Pointer Chasing: 47035222 cycles.
Pointer Chasing: 46425705 cycles.
Pointer Chasing: 46284514 cycles.
Pointer Chasing: 47004375 cycles.
Pointer Chasing: 45925814 cycles.
Pointer Chasing: 46679249 cycles.
Pointer Chasing: 46591727 cycles.
Pointer Chasing: 46152960 cycles.
Pointer Chasing: 47032171 cycles.
Pointer Chasing: 46212272 cycles.
Pointer Chasing: 46524431 cycles.
Pointer Chasing: 46729486 cycles.
Pointer Chasing: 46145072 cycles.
Pointer Chasing: 46914707 cycles.
Pointer Chasing: 46299315 cycles.
Pointer Chasing: 46393900 cycles.
Pointer Chasing: 46878306 cycles.
Pointer Chasing: 46133280 cycles.
Pointer Chasing: 46778961 cycles.
Pointer Chasing: 46590632 cycles.
Pointer Chasing: 46060353 cycles.
Pointer Chasing: 46885962 cycles.
Pointer Chasing: 46188553 cycles.
Pointer Chasing: 46519875 cycles.
Pointer Chasing: 46712173 cycles.
Pointer Chasing: 45965635 cycles.
Pointer Chasing: 47039572 cycles.
Pointer Chasing: 46300346 cycles.
Pointer Chasing: 46314468 cycles.
Pointer Chasing: 46913284 cycles.
Pointer Chasing: 45992536 cycles.
Pointer Chasing: 46758665 cycles.
Pointer Chasing: 46439605 cycles.
Pointer Chasing: 46227286 cycles.
Pointer Chasing: 47094732 cycles.
Pointer Chasing: 46070315 cycles.
Pointer Chasing: 46913363 cycles.
Pointer Chasing: 46996228 cycles.
Pointer Chasing: 46100193 cycles.
Pointer Chasing: 46978392 cycles.
Pointer Chasing: 46420730 cycles.
Pointer Chasing: 46347750 cycles.
Pointer Chasing: 46881878 cycles.
Pointer Chasing: 46056634 cycles.
Pointer Chasing: 47002084 cycles.
Pointer Chasing: 46580851 cycles.
Pointer Chasing: 46262954 cycles.
Pointer Chasing: 47107174 cycles.
Pointer Chasing: 46355961 cycles.
Pointer Chasing: 46769318 cycles.
Pointer Chasing: 47056479 cycles.
Pointer Chasing: 46098794 cycles.
Pointer Chasing: 46946654 cycles.
Pointer Chasing: 46418324 cycles.
Pointer Chasing: 46313410 cycles.
Pointer Chasing: 46921601 cycles.
Pointer Chasing: 45907155 cycles.
Pointer Chasing: 46752524 cycles.
Pointer Chasing: 46600777 cycles.
Pointer Chasing: 46138467 cycles.
Pointer Chasing: 47082545 cycles.
Pointer Chasing: 46119452 cycles.
Pointer Chasing: 46490420 cycles.
Pointer Chasing: 46819251 cycles.
Pointer Chasing: 45958559 cycles.
Pointer Chasing: 47115016 cycles.
Pointer Chasing: 46320257 cycles.
Pointer Chasing: 46254447 cycles.
Pointer Chasing: 46952735 cycles.
Pointer Chasing: 46015421 cycles.
Pointer Chasing: 46739086 cycles.
Pointer Chasing: 46520748 cycles.
Pointer Chasing: 46178991 cycles.
Pointer Chasing: 47056618 cycles.
Pointer Chasing: 46223934 cycles.
Pointer Chasing: 46535348 cycles.
Pointer Chasing: 46771034 cycles.
Pointer Chasing: 45921083 cycles.
Pointer Chasing: 46931035 cycles.
Pointer Chasing: 46345490 cycles.
Pointer Chasing: 46287046 cycles.
Pointer Chasing: 46896936 cycles.
Pointer Chasing: 46079454 cycles.
Pointer Chasing: 46769639 cycles.
Pointer Chasing: 46403967 cycles.
Pointer Chasing: 46170733 cycles.
Pointer Chasing: 47127330 cycles.
Pointer Chasing: 46112233 cycles.
Pointer Chasing: 46607607 cycles.
Pointer Chasing: 46674648 cycles.
Pointer Chasing: 45937561 cycles.
Pointer Chasing: 46973424 cycles.
Pointer Chasing: 46072897 cycles.
Pointer Chasing: 46420840 cycles.
Pointer Chasing: 46855029 cycles.
Pointer Chasing: 45961613 cycles.
Pointer Chasing: 46871899 cycles.
Pointer Chasing: 46451330 cycles.
Pointer Chasing: 46224777 cycles.
Pointer Chasing: 47052407 cycles.
Pointer Chasing: 46116235 cycles.
Pointer Chasing: 46614496 cycles.
Pointer Chasing: 46600794 cycles.
Pointer Chasing: 45979713 cycles.
Pointer Chasing: 47005300 cycles.
Pointer Chasing: 46229449 cycles.
Pointer Chasing: 46508768 cycles.
Pointer Chasing: 46855439 cycles.
Pointer Chasing: 46024907 cycles.
Pointer Chasing: 46928334 cycles.
Pointer Chasing: 46435645 cycles.
Pointer Chasing: 46356091 cycles.
Pointer Chasing: 47003107 cycles.
Pointer Chasing: 46122760 cycles.
Pointer Chasing: 46618158 cycles.
Pointer Chasing: 46472432 cycles.
Pointer Chasing: 46101493 cycles.
Pointer Chasing: 47112817 cycles.
Pointer Chasing: 46179903 cycles.
Pointer Chasing: 46418466 cycles.
Pointer Chasing: 46869235 cycles.
Pointer Chasing: 46184095 cycles.
Pointer Chasing: 47022807 cycles.
Pointer Chasing: 46340251 cycles.
Pointer Chasing: 46289241 cycles.
Pointer Chasing: 47071559 cycles.
Pointer Chasing: 46009469 cycles.
Pointer Chasing: 46601528 cycles.
Pointer Chasing: 46532714 cycles.
Pointer Chasing: 46136970 cycles.
Pointer Chasing: 47163908 cycles.
Pointer Chasing: 46174783 cycles.
Pointer Chasing: 46611095 cycles.
Pointer Chasing: 46797415 cycles.
Pointer Chasing: 46002123 cycles.
Pointer Chasing: 46976069 cycles.
Pointer Chasing: 46443853 cycles.
Pointer Chasing: 46219524 cycles.
Pointer Chasing: 47231046 cycles.
Pointer Chasing: 45957255 cycles.
Pointer Chasing: 46702550 cycles.
Pointer Chasing: 46547713 cycles.
Pointer Chasing: 46219336 cycles.
Pointer Chasing: 47096074 cycles.
Pointer Chasing: 46124348 cycles.
Pointer Chasing: 46493772 cycles.
Pointer Chasing: 46947473 cycles.
Pointer Chasing: 46054653 cycles.
Pointer Chasing: 46944248 cycles.
Pointer Chasing: 46366577 cycles.
Pointer Chasing: 46346262 cycles.
Pointer Chasing: 47142944 cycles.
Pointer Chasing: 45918849 cycles.
Pointer Chasing: 46763171 cycles.
Pointer Chasing: 46552075 cycles.
Pointer Chasing: 46040941 cycles.
Pointer Chasing: 47103486 cycles.
Pointer Chasing: 46118285 cycles.
Pointer Chasing: 46581169 cycles.
Pointer Chasing: 46696598 cycles.
Pointer Chasing: 46000052 cycles.
Pointer Chasing: 46948777 cycles.
Pointer Chasing: 46231584 cycles.
Pointer Chasing: 46283270 cycles.
Pointer Chasing: 46892339 cycles.
Pointer Chasing: 45949902 cycles.
Pointer Chasing: 46762239 cycles.
Pointer Chasing: 46444795 cycles.
Pointer Chasing: 46224727 cycles.
Pointer Chasing: 47016454 cycles.
Pointer Chasing: 45994256 cycles.
Pointer Chasing: 46722952 cycles.
Pointer Chasing: 46696648 cycles.
Pointer Chasing: 45918793 cycles.
Pointer Chasing: 47054485 cycles.
Pointer Chasing: 46352653 cycles.
Pointer Chasing: 46374511 cycles.
Pointer Chasing: 47015548 cycles.
Pointer Chasing: 46130551 cycles.
Pointer Chasing: 46864779 cycles.
Pointer Chasing: 46487348 cycles.
Pointer Chasing: 46216920 cycles.
Pointer Chasing: 47030093 cycles.
Pointer Chasing: 46074676 cycles.
Pointer Chasing: 46630506 cycles.
Pointer Chasing: 46745019 cycles.
Pointer Chasing: 46028041 cycles.
Pointer Chasing: 47115668 cycles.
Pointer Chasing: 46386418 cycles.
Pointer Chasing: 46574768 cycles.
Pointer Chasing: 47189085 cycles.
Pointer Chasing: 46178284 cycles.
Pointer Chasing: 46808309 cycles.
Pointer Chasing: 46553472 cycles.
Pointer Chasing: 46186297 cycles.
Pointer Chasing: 47177018 cycles.
Pointer Chasing: 46141508 cycles.
Pointer Chasing: 46587267 cycles.
Pointer Chasing: 46725080 cycles.
Pointer Chasing: 46034088 cycles.
Pointer Chasing: 47142008 cycles.
Pointer Chasing: 46413319 cycles.
Pointer Chasing: 46327838 cycles.
Pointer Chasing: 47012667 cycles.
Pointer Chasing: 46004303 cycles.
Pointer Chasing: 46948724 cycles.
Pointer Chasing: 46540417 cycles.
Pointer Chasing: 46198843 cycles.
Pointer Chasing: 47175227 cycles.
Pointer Chasing: 46174039 cycles.
Pointer Chasing: 46666401 cycles.
Pointer Chasing: 46761382 cycles.
Pointer Chasing: 45932832 cycles.
Pointer Chasing: 47124164 cycles.
Pointer Chasing: 46258657 cycles.
Pointer Chasing: 46353453 cycles.
Pointer Chasing: 46948060 cycles.
Pointer Chasing: 46043828 cycles.
Pointer Chasing: 46837038 cycles.
Pointer Chasing: 46469963 cycles.
Pointer Chasing: 46314338 cycles.
Pointer Chasing: 47085128 cycles.
Pointer Chasing: 46339308 cycles.
Pointer Chasing: 46577377 cycles.
Pointer Chasing: 46874244 cycles.
Pointer Chasing: 46199721 cycles.
Pointer Chasing: 47225121 cycles.
Pointer Chasing: 46327970 cycles.
Pointer Chasing: 46335511 cycles.
Pointer Chasing: 46981617 cycles.
Pointer Chasing: 46046976 cycles.
Pointer Chasing: 46891395 cycles.
Pointer Chasing: 46683380 cycles.
Pointer Chasing: 46186757 cycles.
Pointer Chasing: 47134989 cycles.
Pointer Chasing: 46084201 cycles.
Pointer Chasing: 46540098 cycles.
Pointer Chasing: 46655605 cycles.
Pointer Chasing: 45997333 cycles.
Pointer Chasing: 47190315 cycles.
Pointer Chasing: 46406468 cycles.
Pointer Chasing: 46451365 cycles.
Pointer Chasing: 47003629 cycles.
Pointer Chasing: 46046035 cycles.
Pointer Chasing: 46800696 cycles.
Pointer Chasing: 46566183 cycles.
Pointer Chasing: 46207307 cycles.
Pointer Chasing: 47152437 cycles.
Pointer Chasing: 46130870 cycles.
Pointer Chasing: 46623275 cycles.
Pointer Chasing: 46711126 cycles.
Pointer Chasing: 46000481 cycles.
Pointer Chasing: 47198502 cycles.
Pointer Chasing: 46231345 cycles.
Pointer Chasing: 46406055 cycles.
Pointer Chasing: 46840551 cycles.
Pointer Chasing: 46233471 cycles.
Pointer Chasing: 46976877 cycles.
Pointer Chasing: 46560181 cycles.
Pointer Chasing: 46289889 cycles.
Pointer Chasing: 47027007 cycles.
Pointer Chasing: 46106429 cycles.
Pointer Chasing: 46632703 cycles.
Pointer Chasing: 46697224 cycles.
Pointer Chasing: 45975593 cycles.
Pointer Chasing: 47128721 cycles.
Pointer Chasing: 46239876 cycles.
Pointer Chasing: 46341188 cycles.
Pointer Chasing: 46869704 cycles.
Pointer Chasing: 46009830 cycles.
Pointer Chasing: 46963560 cycles.
Pointer Chasing: 46584765 cycles.
Pointer Chasing: 46196463 cycles.
Pointer Chasing: 47123644 cycles.
Pointer Chasing: 46069861 cycles.
Pointer Chasing: 46825037 cycles.
Pointer Chasing: 46607215 cycles.
Pointer Chasing: 46083460 cycles.
Pointer Chasing: 47120186 cycles.
Pointer Chasing: 46239552 cycles.
Pointer Chasing: 46464939 cycles.
Pointer Chasing: 47005699 cycles.
Pointer Chasing: 46219676 cycles.
Pointer Chasing: 46803597 cycles.
Pointer Chasing: 46652938 cycles.
Pointer Chasing: 46238625 cycles.
Pointer Chasing: 47040335 cycles.
Pointer Chasing: 46104564 cycles.
Pointer Chasing: 46602480 cycles.
Pointer Chasing: 46764813 cycles.
Pointer Chasing: 46096782 cycles.
Pointer Chasing: 47056483 cycles.
Pointer Chasing: 46314069 cycles.
Pointer Chasing: 46596291 cycles.
Pointer Chasing: 46912190 cycles.
Pointer Chasing: 46054903 cycles.
Pointer Chasing: 46836110 cycles.
Pointer Chasing: 46492260 cycles.
Pointer Chasing: 46185193 cycles.
Pointer Chasing: 47107020 cycles.
Pointer Chasing: 46140043 cycles.
Pointer Chasing: 46661551 cycles.
Pointer Chasing: 46718352 cycles.
Pointer Chasing: 46188039 cycles.
Pointer Chasing: 47076985 cycles.
Pointer Chasing: 46554103 cycles.
Pointer Chasing: 46610063 cycles.
Pointer Chasing: 47114497 cycles.
Pointer Chasing: 46350263 cycles.
Pointer Chasing: 46841093 cycles.
Pointer Chasing: 46489069 cycles.
Pointer Chasing: 46108593 cycles.
Pointer Chasing: 47142744 cycles.
Pointer Chasing: 46478818 cycles.
Pointer Chasing: 46862447 cycles.
Pointer Chasing: 47046875 cycles.
Pointer Chasing: 46347547 cycles.
Pointer Chasing: 47371222 cycles.
Pointer Chasing: 46703105 cycles.
Pointer Chasing: 46697013 cycles.
Pointer Chasing: 46970462 cycles.
Pointer Chasing: 45840502 cycles.
Pointer Chasing: 46793980 cycles.
Pointer Chasing: 46599501 cycles.
Pointer Chasing: 46137096 cycles.
Pointer Chasing: 47126703 cycles.
Pointer Chasing: 46163210 cycles.
Pointer Chasing: 46502580 cycles.
Pointer Chasing: 46886014 cycles.
Pointer Chasing: 46039155 cycles.
Pointer Chasing: 46991085 cycles.
Pointer Chasing: 46511312 cycles.
Pointer Chasing: 46798949 cycles.
Pointer Chasing: 47341678 cycles.
Pointer Chasing: 46359320 cycles.
Pointer Chasing: 47030149 cycles.
Pointer Chasing: 46880592 cycles.
Pointer Chasing: 46378431 cycles.
Pointer Chasing: 47519022 cycles.
Pointer Chasing: 46617135 cycles.
Pointer Chasing: 46765111 cycles.
Pointer Chasing: 47460157 cycles.
Pointer Chasing: 46477832 cycles.
Pointer Chasing: 47021135 cycles.
Pointer Chasing: 46877829 cycles.
Pointer Chasing: 46674988 cycles.
Pointer Chasing: 47422018 cycles.
Pointer Chasing: 46488325 cycles.
Pointer Chasing: 46887086 cycles.
Pointer Chasing: 47155765 cycles.
Pointer Chasing: 46255474 cycles.
Pointer Chasing: 47030231 cycles.
Pointer Chasing: 46287673 cycles.
Pointer Chasing: 46557362 cycles.
Pointer Chasing: 47314183 cycles.
Pointer Chasing: 46084710 cycles.
Pointer Chasing: 46941544 cycles.
Pointer Chasing: 46808911 cycles.
Pointer Chasing: 46420065 cycles.
Pointer Chasing: 47323747 cycles.
Pointer Chasing: 46625054 cycles.
Pointer Chasing: 46780928 cycles.
Pointer Chasing: 47307436 cycles.
Pointer Chasing: 46295505 cycles.
Pointer Chasing: 47342256 cycles.
Pointer Chasing: 46860529 cycles.
Pointer Chasing: 46504875 cycles.
Pointer Chasing: 47387780 cycles.
Pointer Chasing: 45989448 cycles.
Pointer Chasing: 46546585 cycles.
Pointer Chasing: 46637089 cycles.
Pointer Chasing: 45934165 cycles.
Pointer Chasing: 47435656 cycles.
Pointer Chasing: 46646341 cycles.
Pointer Chasing: 46708917 cycles.
Pointer Chasing: 47188937 cycles.
Pointer Chasing: 46332433 cycles.
Pointer Chasing: 47205404 cycles.
Pointer Chasing: 46970791 cycles.
Pointer Chasing: 46330877 cycles.
Pointer Chasing: 47515056 cycles.
Pointer Chasing: 46580144 cycles.
Pointer Chasing: 46804929 cycles.
Pointer Chasing: 47081818 cycles.
Pointer Chasing: 46366275 cycles.
Pointer Chasing: 47374772 cycles.
Pointer Chasing: 46707171 cycles.
Pointer Chasing: 46553555 cycles.
Pointer Chasing: 47024187 cycles.
Pointer Chasing: 46069686 cycles.
Pointer Chasing: 46858159 cycles.
Pointer Chasing: 46622638 cycles.
Pointer Chasing: 46043158 cycles.
Pointer Chasing: 47309649 cycles.
