buffer_size 16384
Pin to CPU 0
Pointer Chasing: 8987483 cycles.
Pointer Chasing: 8990884 cycles.
Pointer Chasing: 9036116 cycles.
Pointer Chasing: 8973696 cycles.
Pointer Chasing: 8964171 cycles.
Pointer Chasing: 9032242 cycles.
Pointer Chasing: 8998279 cycles.
Pointer Chasing: 9000158 cycles.
Pointer Chasing: 9006052 cycles.
Pointer Chasing: 8966715 cycles.
Pointer Chasing: 8965070 cycles.
Pointer Chasing: 9056871 cycles.
Pointer Chasing: 8933128 cycles.
Pointer Chasing: 8970851 cycles.
Pointer Chasing: 9174335 cycles.
Pointer Chasing: 8973698 cycles.
Pointer Chasing: 9030360 cycles.
Pointer Chasing: 9138645 cycles.
Pointer Chasing: 8941701 cycles.
Pointer Chasing: 8956378 cycles.
Pointer Chasing: 9035467 cycles.
Pointer Chasing: 8974974 cycles.
Pointer Chasing: 8948446 cycles.
Pointer Chasing: 9206910 cycles.
Pointer Chasing: 8991529 cycles.
Pointer Chasing: 8963983 cycles.
Pointer Chasing: 9074515 cycles.
Pointer Chasing: 8975599 cycles.
Pointer Chasing: 8925341 cycles.
Pointer Chasing: 9057116 cycles.
Pointer Chasing: 8938736 cycles.
Pointer Chasing: 9019732 cycles.
Pointer Chasing: 9029560 cycles.
Pointer Chasing: 8968924 cycles.
Pointer Chasing: 8925707 cycles.
Pointer Chasing: 9099891 cycles.
Pointer Chasing: 8941473 cycles.
Pointer Chasing: 8973627 cycles.
Pointer Chasing: 9017869 cycles.
Pointer Chasing: 9021624 cycles.
Pointer Chasing: 8929251 cycles.
Pointer Chasing: 9094851 cycles.
Pointer Chasing: 8936997 cycles.
Pointer Chasing: 8972063 cycles.
Pointer Chasing: 9108339 cycles.
Pointer Chasing: 8966367 cycles.
Pointer Chasing: 8980719 cycles.
Pointer Chasing: 9156336 cycles.
Pointer Chasing: 8997737 cycles.
Pointer Chasing: 8980848 cycles.
Pointer Chasing: 9103298 cycles.
Pointer Chasing: 8934092 cycles.
Pointer Chasing: 8954047 cycles.
Pointer Chasing: 9043532 cycles.
Pointer Chasing: 8969493 cycles.
Pointer Chasing: 8941390 cycles.
Pointer Chasing: 9140375 cycles.
Pointer Chasing: 8936857 cycles.
Pointer Chasing: 8956435 cycles.
Pointer Chasing: 9032713 cycles.
Pointer Chasing: 8996916 cycles.
Pointer Chasing: 8931290 cycles.
Pointer Chasing: 9055150 cycles.
Pointer Chasing: 8951678 cycles.
Pointer Chasing: 9006777 cycles.
Pointer Chasing: 8987499 cycles.
Pointer Chasing: 9075165 cycles.
Pointer Chasing: 8953419 cycles.
Pointer Chasing: 8962934 cycles.
Pointer Chasing: 9065272 cycles.
Pointer Chasing: 8956580 cycles.
Pointer Chasing: 8937978 cycles.
Pointer Chasing: 9121655 cycles.
Pointer Chasing: 8932708 cycles.
Pointer Chasing: 8957581 cycles.
Pointer Chasing: 9125710 cycles.
Pointer Chasing: 8979378 cycles.
Pointer Chasing: 8925581 cycles.
Pointer Chasing: 9081276 cycles.
Pointer Chasing: 8957948 cycles.
Pointer Chasing: 8961161 cycles.
Pointer Chasing: 9194941 cycles.
Pointer Chasing: 8965240 cycles.
Pointer Chasing: 8944374 cycles.
Pointer Chasing: 9057964 cycles.
Pointer Chasing: 8923267 cycles.
Pointer Chasing: 8923434 cycles.
Pointer Chasing: 9108331 cycles.
Pointer Chasing: 8928497 cycles.
Pointer Chasing: 8990549 cycles.
Pointer Chasing: 9135801 cycles.
Pointer Chasing: 8928192 cycles.
Pointer Chasing: 8928066 cycles.
Pointer Chasing: 9082092 cycles.
Pointer Chasing: 9023576 cycles.
Pointer Chasing: 8927799 cycles.
Pointer Chasing: 9123143 cycles.
Pointer Chasing: 8983790 cycles.
Pointer Chasing: 8960480 cycles.
Pointer Chasing: 9048433 cycles.
Pointer Chasing: 8974086 cycles.
Pointer Chasing: 8989109 cycles.
Pointer Chasing: 9100979 cycles.
Pointer Chasing: 8970299 cycles.
Pointer Chasing: 8946531 cycles.
Pointer Chasing: 9131391 cycles.
Pointer Chasing: 8977464 cycles.
Pointer Chasing: 8979639 cycles.
Pointer Chasing: 9110017 cycles.
Pointer Chasing: 8966451 cycles.
Pointer Chasing: 8931119 cycles.
Pointer Chasing: 9071109 cycles.
Pointer Chasing: 8929352 cycles.
Pointer Chasing: 8954240 cycles.
Pointer Chasing: 9086325 cycles.
Pointer Chasing: 9018666 cycles.
Pointer Chasing: 8924201 cycles.
Pointer Chasing: 9097677 cycles.
Pointer Chasing: 8923152 cycles.
Pointer Chasing: 8984153 cycles.
Pointer Chasing: 9011298 cycles.
Pointer Chasing: 9008441 cycles.
Pointer Chasing: 8978987 cycles.
Pointer Chasing: 9077760 cycles.
Pointer Chasing: 9002401 cycles.
Pointer Chasing: 8970328 cycles.
Pointer Chasing: 9025621 cycles.
Pointer Chasing: 9019086 cycles.
Pointer Chasing: 8921292 cycles.
Pointer Chasing: 9040338 cycles.
Pointer Chasing: 9012125 cycles.
Pointer Chasing: 9015624 cycles.
Pointer Chasing: 9003684 cycles.
Pointer Chasing: 9008795 cycles.
Pointer Chasing: 8984709 cycles.
Pointer Chasing: 9085950 cycles.
Pointer Chasing: 9005059 cycles.
Pointer Chasing: 8966894 cycles.
Pointer Chasing: 9008880 cycles.
Pointer Chasing: 9066120 cycles.
Pointer Chasing: 8928243 cycles.
Pointer Chasing: 9008935 cycles.
Pointer Chasing: 8960816 cycles.
Pointer Chasing: 8923133 cycles.
Pointer Chasing: 8984171 cycles.
Pointer Chasing: 8959457 cycles.
Pointer Chasing: 8937172 cycles.
Pointer Chasing: 9140511 cycles.
Pointer Chasing: 8966919 cycles.
Pointer Chasing: 8927575 cycles.
Pointer Chasing: 8999651 cycles.
Pointer Chasing: 9080566 cycles.
Pointer Chasing: 8939464 cycles.
Pointer Chasing: 9017692 cycles.
Pointer Chasing: 9012584 cycles.
Pointer Chasing: 8975842 cycles.
Pointer Chasing: 9056535 cycles.
Pointer Chasing: 9011737 cycles.
Pointer Chasing: 8925926 cycles.
Pointer Chasing: 9059146 cycles.
Pointer Chasing: 9091683 cycles.
Pointer Chasing: 8932941 cycles.
Pointer Chasing: 9070316 cycles.
Pointer Chasing: 9104817 cycles.
Pointer Chasing: 8994560 cycles.
Pointer Chasing: 9005759 cycles.
Pointer Chasing: 8962596 cycles.
Pointer Chasing: 8918982 cycles.
Pointer Chasing: 8991635 cycles.
Pointer Chasing: 8934508 cycles.
Pointer Chasing: 8938901 cycles.
Pointer Chasing: 8982808 cycles.
Pointer Chasing: 8982658 cycles.
Pointer Chasing: 9054455 cycles.
Pointer Chasing: 9024746 cycles.
Pointer Chasing: 8977503 cycles.
Pointer Chasing: 9039649 cycles.
Pointer Chasing: 9053137 cycles.
Pointer Chasing: 8972862 cycles.
Pointer Chasing: 8957797 cycles.
Pointer Chasing: 9074686 cycles.
Pointer Chasing: 8978378 cycles.
Pointer Chasing: 9083888 cycles.
Pointer Chasing: 8998901 cycles.
Pointer Chasing: 8958467 cycles.
Pointer Chasing: 9000044 cycles.
Pointer Chasing: 9018053 cycles.
Pointer Chasing: 8980149 cycles.
Pointer Chasing: 8990787 cycles.
Pointer Chasing: 8991016 cycles.
Pointer Chasing: 8996494 cycles.
Pointer Chasing: 9001907 cycles.
Pointer Chasing: 9047725 cycles.
Pointer Chasing: 8931211 cycles.
Pointer Chasing: 9042129 cycles.
Pointer Chasing: 9003401 cycles.
Pointer Chasing: 8959681 cycles.
Pointer Chasing: 9015006 cycles.
Pointer Chasing: 9007573 cycles.
Pointer Chasing: 8939632 cycles.
Pointer Chasing: 9110880 cycles.
Pointer Chasing: 8998022 cycles.
Pointer Chasing: 9015952 cycles.
Pointer Chasing: 9023250 cycles.
Pointer Chasing: 9064370 cycles.
Pointer Chasing: 9012530 cycles.
Pointer Chasing: 9040208 cycles.
Pointer Chasing: 9049609 cycles.
Pointer Chasing: 8991342 cycles.
Pointer Chasing: 8987223 cycles.
Pointer Chasing: 9041372 cycles.
Pointer Chasing: 8930105 cycles.
Pointer Chasing: 9003450 cycles.
Pointer Chasing: 9031530 cycles.
Pointer Chasing: 9046091 cycles.
Pointer Chasing: 8967503 cycles.
Pointer Chasing: 9048588 cycles.
Pointer Chasing: 8938354 cycles.
buffer_size 49152
Pin to CPU 0
lfsr_bit 25
Pointer Chasing: 10100694 cycles.
Pointer Chasing: 9814452 cycles.
Pointer Chasing: 9906963 cycles.
Pointer Chasing: 9860338 cycles.
Pointer Chasing: 9837298 cycles.
Pointer Chasing: 9797031 cycles.
Pointer Chasing: 9914963 cycles.
Pointer Chasing: 9750225 cycles.
Pointer Chasing: 9935982 cycles.
Pointer Chasing: 9803120 cycles.
Pointer Chasing: 9902533 cycles.
Pointer Chasing: 9911716 cycles.
Pointer Chasing: 9781807 cycles.
Pointer Chasing: 9875191 cycles.
Pointer Chasing: 9849524 cycles.
Pointer Chasing: 9869767 cycles.
Pointer Chasing: 9816765 cycles.
Pointer Chasing: 10018771 cycles.
Pointer Chasing: 9803978 cycles.
Pointer Chasing: 9979634 cycles.
Pointer Chasing: 9798914 cycles.
Pointer Chasing: 9814748 cycles.
Pointer Chasing: 9906695 cycles.
Pointer Chasing: 9772572 cycles.
Pointer Chasing: 9868237 cycles.
Pointer Chasing: 9927698 cycles.
Pointer Chasing: 9852803 cycles.
Pointer Chasing: 9760074 cycles.
Pointer Chasing: 9921091 cycles.
Pointer Chasing: 9844097 cycles.
Pointer Chasing: 9932787 cycles.
Pointer Chasing: 9840056 cycles.
Pointer Chasing: 9802466 cycles.
Pointer Chasing: 10036481 cycles.
Pointer Chasing: 9809526 cycles.
Pointer Chasing: 9830050 cycles.
Pointer Chasing: 9866477 cycles.
Pointer Chasing: 9843606 cycles.
Pointer Chasing: 9785283 cycles.
Pointer Chasing: 9883459 cycles.
Pointer Chasing: 9881959 cycles.
Pointer Chasing: 9938891 cycles.
Pointer Chasing: 9853331 cycles.
Pointer Chasing: 9747638 cycles.
Pointer Chasing: 9900861 cycles.
Pointer Chasing: 9760861 cycles.
Pointer Chasing: 9837879 cycles.
Pointer Chasing: 9863062 cycles.
Pointer Chasing: 9855542 cycles.
Pointer Chasing: 9743337 cycles.
Pointer Chasing: 9903924 cycles.
Pointer Chasing: 9803064 cycles.
Pointer Chasing: 9755041 cycles.
Pointer Chasing: 9908195 cycles.
Pointer Chasing: 9759948 cycles.
Pointer Chasing: 9973983 cycles.
Pointer Chasing: 9827504 cycles.
Pointer Chasing: 9834288 cycles.
Pointer Chasing: 9899549 cycles.
Pointer Chasing: 9794031 cycles.
Pointer Chasing: 9795714 cycles.
Pointer Chasing: 9952143 cycles.
Pointer Chasing: 9804303 cycles.
Pointer Chasing: 9802055 cycles.
Pointer Chasing: 9967818 cycles.
Pointer Chasing: 9798877 cycles.
Pointer Chasing: 9903872 cycles.
Pointer Chasing: 9835174 cycles.
Pointer Chasing: 9789220 cycles.
Pointer Chasing: 9916055 cycles.
Pointer Chasing: 9834827 cycles.
Pointer Chasing: 9851241 cycles.
Pointer Chasing: 9894802 cycles.
Pointer Chasing: 9795413 cycles.
Pointer Chasing: 9790103 cycles.
Pointer Chasing: 9878271 cycles.
Pointer Chasing: 9785168 cycles.
Pointer Chasing: 9899655 cycles.
Pointer Chasing: 9856180 cycles.
Pointer Chasing: 9779665 cycles.
Pointer Chasing: 9923082 cycles.
Pointer Chasing: 9806142 cycles.
Pointer Chasing: 9844844 cycles.
Pointer Chasing: 9861113 cycles.
Pointer Chasing: 9828046 cycles.
Pointer Chasing: 9834540 cycles.
Pointer Chasing: 9922824 cycles.
Pointer Chasing: 9869528 cycles.
Pointer Chasing: 9892542 cycles.
Pointer Chasing: 9811895 cycles.
Pointer Chasing: 9797715 cycles.
Pointer Chasing: 9859762 cycles.
Pointer Chasing: 9832781 cycles.
Pointer Chasing: 9805457 cycles.
Pointer Chasing: 9899977 cycles.
Pointer Chasing: 9892349 cycles.
Pointer Chasing: 9814279 cycles.
Pointer Chasing: 10007986 cycles.
Pointer Chasing: 9802452 cycles.
Pointer Chasing: 9936555 cycles.
Pointer Chasing: 9768543 cycles.
Pointer Chasing: 9928221 cycles.
Pointer Chasing: 9833392 cycles.
Pointer Chasing: 9900223 cycles.
Pointer Chasing: 9750408 cycles.
Pointer Chasing: 9894815 cycles.
Pointer Chasing: 9788165 cycles.
Pointer Chasing: 9804866 cycles.
Pointer Chasing: 9995493 cycles.
Pointer Chasing: 9818171 cycles.
Pointer Chasing: 9939726 cycles.
Pointer Chasing: 9762173 cycles.
Pointer Chasing: 9827527 cycles.
Pointer Chasing: 9840093 cycles.
Pointer Chasing: 9836923 cycles.
Pointer Chasing: 9925609 cycles.
Pointer Chasing: 9910060 cycles.
Pointer Chasing: 9856935 cycles.
Pointer Chasing: 9767186 cycles.
Pointer Chasing: 9913125 cycles.
Pointer Chasing: 9855945 cycles.
Pointer Chasing: 9964230 cycles.
Pointer Chasing: 9799783 cycles.
Pointer Chasing: 9856394 cycles.
Pointer Chasing: 9822192 cycles.
Pointer Chasing: 9798051 cycles.
Pointer Chasing: 9825624 cycles.
Pointer Chasing: 9897001 cycles.
Pointer Chasing: 9796886 cycles.
Pointer Chasing: 9748420 cycles.
Pointer Chasing: 9860017 cycles.
Pointer Chasing: 9840570 cycles.
Pointer Chasing: 9841907 cycles.
Pointer Chasing: 9767693 cycles.
Pointer Chasing: 9849336 cycles.
Pointer Chasing: 9857055 cycles.
Pointer Chasing: 9750728 cycles.
Pointer Chasing: 9774287 cycles.
Pointer Chasing: 9878629 cycles.
Pointer Chasing: 9895773 cycles.
Pointer Chasing: 9745635 cycles.
Pointer Chasing: 9968649 cycles.
Pointer Chasing: 9749357 cycles.
Pointer Chasing: 9840165 cycles.
Pointer Chasing: 9833778 cycles.
Pointer Chasing: 9821814 cycles.
Pointer Chasing: 9897094 cycles.
Pointer Chasing: 9764049 cycles.
Pointer Chasing: 9770066 cycles.
Pointer Chasing: 9926189 cycles.
Pointer Chasing: 9832811 cycles.
Pointer Chasing: 9844664 cycles.
Pointer Chasing: 9910351 cycles.
Pointer Chasing: 9745165 cycles.
Pointer Chasing: 9798525 cycles.
Pointer Chasing: 9953590 cycles.
Pointer Chasing: 9759809 cycles.
Pointer Chasing: 9927785 cycles.
Pointer Chasing: 9836436 cycles.
Pointer Chasing: 9847958 cycles.
Pointer Chasing: 9820341 cycles.
Pointer Chasing: 9870790 cycles.
Pointer Chasing: 9752520 cycles.
Pointer Chasing: 9906507 cycles.
Pointer Chasing: 9789413 cycles.
Pointer Chasing: 9747756 cycles.
Pointer Chasing: 9912232 cycles.
Pointer Chasing: 9745591 cycles.
Pointer Chasing: 9936195 cycles.
Pointer Chasing: 9817355 cycles.
Pointer Chasing: 9927190 cycles.
Pointer Chasing: 9873816 cycles.
Pointer Chasing: 9827507 cycles.
Pointer Chasing: 9790199 cycles.
Pointer Chasing: 9838723 cycles.
Pointer Chasing: 9912167 cycles.
Pointer Chasing: 9758539 cycles.
Pointer Chasing: 9985699 cycles.
Pointer Chasing: 9749498 cycles.
Pointer Chasing: 9919121 cycles.
Pointer Chasing: 9754367 cycles.
Pointer Chasing: 9846008 cycles.
Pointer Chasing: 9864505 cycles.
Pointer Chasing: 9827132 cycles.
Pointer Chasing: 9852855 cycles.
Pointer Chasing: 9830490 cycles.
Pointer Chasing: 9882565 cycles.
Pointer Chasing: 9752531 cycles.
Pointer Chasing: 9916020 cycles.
Pointer Chasing: 9748751 cycles.
Pointer Chasing: 9919905 cycles.
Pointer Chasing: 9793994 cycles.
Pointer Chasing: 9845505 cycles.
Pointer Chasing: 9881457 cycles.
Pointer Chasing: 9801753 cycles.
Pointer Chasing: 9826772 cycles.
Pointer Chasing: 9834561 cycles.
Pointer Chasing: 9838442 cycles.
Pointer Chasing: 9758613 cycles.
Pointer Chasing: 9986818 cycles.
Pointer Chasing: 9845062 cycles.
Pointer Chasing: 9862611 cycles.
Pointer Chasing: 9805025 cycles.
Pointer Chasing: 9875469 cycles.
Pointer Chasing: 9875663 cycles.
Pointer Chasing: 9762144 cycles.
Pointer Chasing: 9824090 cycles.
Pointer Chasing: 9879209 cycles.
Pointer Chasing: 9862358 cycles.
Pointer Chasing: 9785951 cycles.
Pointer Chasing: 9883838 cycles.
Pointer Chasing: 9799796 cycles.
Pointer Chasing: 9862588 cycles.
Pointer Chasing: 9818512 cycles.
Pointer Chasing: 9749799 cycles.
Pointer Chasing: 9993476 cycles.
Pointer Chasing: 9768090 cycles.
Pointer Chasing: 9879021 cycles.
Pointer Chasing: 9887001 cycles.
Pointer Chasing: 10063877 cycles.
Pointer Chasing: 9803536 cycles.
Pointer Chasing: 9897869 cycles.
Pointer Chasing: 9843771 cycles.
Pointer Chasing: 9876396 cycles.
Pointer Chasing: 9845846 cycles.
Pointer Chasing: 9751838 cycles.
Pointer Chasing: 9863957 cycles.
Pointer Chasing: 9793291 cycles.
Pointer Chasing: 9799129 cycles.
Pointer Chasing: 9874930 cycles.
Pointer Chasing: 9902638 cycles.
Pointer Chasing: 9796576 cycles.
Pointer Chasing: 9925945 cycles.
Pointer Chasing: 9747954 cycles.
Pointer Chasing: 9783631 cycles.
Pointer Chasing: 9858719 cycles.
Pointer Chasing: 9820640 cycles.
Pointer Chasing: 9975799 cycles.
Pointer Chasing: 9841273 cycles.
Pointer Chasing: 9797095 cycles.
Pointer Chasing: 9865575 cycles.
Pointer Chasing: 9784886 cycles.
Pointer Chasing: 9844089 cycles.
Pointer Chasing: 9921198 cycles.
Pointer Chasing: 9786046 cycles.
Pointer Chasing: 9895667 cycles.
Pointer Chasing: 9921462 cycles.
Pointer Chasing: 9858916 cycles.
Pointer Chasing: 9914986 cycles.
Pointer Chasing: 9810054 cycles.
Pointer Chasing: 9765610 cycles.
Pointer Chasing: 9957381 cycles.
Pointer Chasing: 9919752 cycles.
Pointer Chasing: 9810801 cycles.
Pointer Chasing: 9983480 cycles.
Pointer Chasing: 9827674 cycles.
Pointer Chasing: 9788644 cycles.
Pointer Chasing: 9920454 cycles.
Pointer Chasing: 9805813 cycles.
Pointer Chasing: 9898105 cycles.
Pointer Chasing: 9852947 cycles.
Pointer Chasing: 9815942 cycles.
Pointer Chasing: 9896259 cycles.
Pointer Chasing: 9836783 cycles.
Pointer Chasing: 9753586 cycles.
Pointer Chasing: 9907009 cycles.
Pointer Chasing: 9751973 cycles.
Pointer Chasing: 9740135 cycles.
Pointer Chasing: 9968716 cycles.
Pointer Chasing: 9780470 cycles.
Pointer Chasing: 9930574 cycles.
Pointer Chasing: 9754300 cycles.
Pointer Chasing: 9805240 cycles.
Pointer Chasing: 9815458 cycles.
Pointer Chasing: 9785868 cycles.
Pointer Chasing: 9830968 cycles.
Pointer Chasing: 9824810 cycles.
Pointer Chasing: 9775716 cycles.
Pointer Chasing: 9746706 cycles.
Pointer Chasing: 9852632 cycles.
Pointer Chasing: 9756084 cycles.
Pointer Chasing: 9921478 cycles.
Pointer Chasing: 9822680 cycles.
Pointer Chasing: 9914024 cycles.
Pointer Chasing: 9832466 cycles.
Pointer Chasing: 9763402 cycles.
Pointer Chasing: 9771124 cycles.
Pointer Chasing: 9822568 cycles.
Pointer Chasing: 9860044 cycles.
Pointer Chasing: 9812581 cycles.
Pointer Chasing: 9929945 cycles.
Pointer Chasing: 9869779 cycles.
Pointer Chasing: 9847215 cycles.
Pointer Chasing: 9842307 cycles.
Pointer Chasing: 9788282 cycles.
Pointer Chasing: 9884555 cycles.
Pointer Chasing: 9761673 cycles.
Pointer Chasing: 9768919 cycles.
Pointer Chasing: 9892349 cycles.
Pointer Chasing: 9789646 cycles.
Pointer Chasing: 9750380 cycles.
Pointer Chasing: 9857896 cycles.
Pointer Chasing: 9756544 cycles.
Pointer Chasing: 9744996 cycles.
Pointer Chasing: 9859124 cycles.
Pointer Chasing: 9747413 cycles.
Pointer Chasing: 9937568 cycles.
Pointer Chasing: 9903607 cycles.
Pointer Chasing: 9814778 cycles.
Pointer Chasing: 9910036 cycles.
Pointer Chasing: 9870939 cycles.
Pointer Chasing: 9784277 cycles.
Pointer Chasing: 9973275 cycles.
Pointer Chasing: 9807517 cycles.
Pointer Chasing: 9841260 cycles.
Pointer Chasing: 9879208 cycles.
Pointer Chasing: 9832434 cycles.
Pointer Chasing: 9906252 cycles.
Pointer Chasing: 9770035 cycles.
Pointer Chasing: 9831113 cycles.
Pointer Chasing: 9832946 cycles.
Pointer Chasing: 9937996 cycles.
Pointer Chasing: 9794497 cycles.
Pointer Chasing: 9924733 cycles.
Pointer Chasing: 9785839 cycles.
Pointer Chasing: 9844289 cycles.
Pointer Chasing: 9958780 cycles.
Pointer Chasing: 9808484 cycles.
Pointer Chasing: 9973632 cycles.
Pointer Chasing: 9849308 cycles.
Pointer Chasing: 9946464 cycles.
Pointer Chasing: 9885405 cycles.
Pointer Chasing: 9889494 cycles.
Pointer Chasing: 9754758 cycles.
Pointer Chasing: 9962277 cycles.
Pointer Chasing: 9837953 cycles.
Pointer Chasing: 9854776 cycles.
Pointer Chasing: 9880801 cycles.
Pointer Chasing: 9758814 cycles.
Pointer Chasing: 9938004 cycles.
Pointer Chasing: 9757710 cycles.
Pointer Chasing: 9858686 cycles.
Pointer Chasing: 9843193 cycles.
Pointer Chasing: 9830783 cycles.
Pointer Chasing: 9750896 cycles.
Pointer Chasing: 9811458 cycles.
Pointer Chasing: 9791212 cycles.
Pointer Chasing: 9749854 cycles.
Pointer Chasing: 9858089 cycles.
Pointer Chasing: 9751881 cycles.
Pointer Chasing: 9842981 cycles.
Pointer Chasing: 9807734 cycles.
Pointer Chasing: 9789775 cycles.
Pointer Chasing: 9921935 cycles.
Pointer Chasing: 9758216 cycles.
Pointer Chasing: 9770952 cycles.
Pointer Chasing: 9811979 cycles.
Pointer Chasing: 9785661 cycles.
Pointer Chasing: 9778555 cycles.
Pointer Chasing: 10030735 cycles.
Pointer Chasing: 9753873 cycles.
Pointer Chasing: 9925015 cycles.
Pointer Chasing: 9762555 cycles.
Pointer Chasing: 9808229 cycles.
Pointer Chasing: 9900881 cycles.
Pointer Chasing: 9776617 cycles.
Pointer Chasing: 9934660 cycles.
Pointer Chasing: 9843548 cycles.
Pointer Chasing: 9839687 cycles.
Pointer Chasing: 9756293 cycles.
Pointer Chasing: 9909874 cycles.
Pointer Chasing: 9793850 cycles.
Pointer Chasing: 9898250 cycles.
Pointer Chasing: 9809522 cycles.
Pointer Chasing: 9885125 cycles.
Pointer Chasing: 9914483 cycles.
Pointer Chasing: 9792022 cycles.
Pointer Chasing: 9844702 cycles.
Pointer Chasing: 9875463 cycles.
Pointer Chasing: 9876532 cycles.
Pointer Chasing: 9774232 cycles.
Pointer Chasing: 9980896 cycles.
Pointer Chasing: 9819619 cycles.
Pointer Chasing: 9856015 cycles.
Pointer Chasing: 9823665 cycles.
Pointer Chasing: 9752927 cycles.
Pointer Chasing: 9898031 cycles.
Pointer Chasing: 9765856 cycles.
Pointer Chasing: 9831123 cycles.
Pointer Chasing: 9919077 cycles.
Pointer Chasing: 9794356 cycles.
Pointer Chasing: 9795166 cycles.
Pointer Chasing: 9883756 cycles.
Pointer Chasing: 9808329 cycles.
Pointer Chasing: 9776148 cycles.
Pointer Chasing: 9933151 cycles.
Pointer Chasing: 9760803 cycles.
Pointer Chasing: 10002215 cycles.
Pointer Chasing: 9821660 cycles.
Pointer Chasing: 9853420 cycles.
Pointer Chasing: 9896434 cycles.
Pointer Chasing: 9849293 cycles.
Pointer Chasing: 9741853 cycles.
Pointer Chasing: 9987385 cycles.
Pointer Chasing: 9797822 cycles.
Pointer Chasing: 9761912 cycles.
Pointer Chasing: 9866234 cycles.
Pointer Chasing: 9762507 cycles.
Pointer Chasing: 9846117 cycles.
Pointer Chasing: 9765362 cycles.
Pointer Chasing: 9878330 cycles.
Pointer Chasing: 9896305 cycles.
Pointer Chasing: 9951261 cycles.
Pointer Chasing: 9757214 cycles.
Pointer Chasing: 9910012 cycles.
Pointer Chasing: 9748253 cycles.
Pointer Chasing: 9754971 cycles.
Pointer Chasing: 9861310 cycles.
Pointer Chasing: 9783091 cycles.
Pointer Chasing: 10003800 cycles.
Pointer Chasing: 9761439 cycles.
Pointer Chasing: 9771554 cycles.
Pointer Chasing: 9862239 cycles.
Pointer Chasing: 9778473 cycles.
Pointer Chasing: 9790269 cycles.
Pointer Chasing: 9821697 cycles.
Pointer Chasing: 9782670 cycles.
Pointer Chasing: 9797995 cycles.
Pointer Chasing: 9921706 cycles.
Pointer Chasing: 9753451 cycles.
Pointer Chasing: 9840435 cycles.
Pointer Chasing: 9765042 cycles.
Pointer Chasing: 9777566 cycles.
Pointer Chasing: 9819054 cycles.
Pointer Chasing: 9751559 cycles.
Pointer Chasing: 9881043 cycles.
Pointer Chasing: 9813783 cycles.
Pointer Chasing: 9790474 cycles.
Pointer Chasing: 9736695 cycles.
Pointer Chasing: 9862590 cycles.
Pointer Chasing: 9748769 cycles.
Pointer Chasing: 9785334 cycles.
Pointer Chasing: 10027537 cycles.
Pointer Chasing: 9755918 cycles.
Pointer Chasing: 9897729 cycles.
Pointer Chasing: 9757035 cycles.
Pointer Chasing: 9784348 cycles.
Pointer Chasing: 9860204 cycles.
Pointer Chasing: 9837646 cycles.
Pointer Chasing: 9740486 cycles.
Pointer Chasing: 9914913 cycles.
Pointer Chasing: 9745288 cycles.
Pointer Chasing: 9747226 cycles.
Pointer Chasing: 9854306 cycles.
Pointer Chasing: 9749791 cycles.
Pointer Chasing: 9840311 cycles.
Pointer Chasing: 9758742 cycles.
Pointer Chasing: 9816544 cycles.
Pointer Chasing: 9818813 cycles.
Pointer Chasing: 9779158 cycles.
Pointer Chasing: 9751412 cycles.
Pointer Chasing: 9821860 cycles.
Pointer Chasing: 9862168 cycles.
Pointer Chasing: 9764856 cycles.
Pointer Chasing: 9879582 cycles.
Pointer Chasing: 9863645 cycles.
Pointer Chasing: 9856386 cycles.
Pointer Chasing: 9763828 cycles.
Pointer Chasing: 10207044 cycles.
Pointer Chasing: 10043342 cycles.
Pointer Chasing: 9822840 cycles.
Pointer Chasing: 9867987 cycles.
Pointer Chasing: 9885277 cycles.
Pointer Chasing: 9942513 cycles.
Pointer Chasing: 9819268 cycles.
Pointer Chasing: 9900410 cycles.
Pointer Chasing: 9791868 cycles.
Pointer Chasing: 9907438 cycles.
Pointer Chasing: 9813134 cycles.
Pointer Chasing: 9774476 cycles.
Pointer Chasing: 9932371 cycles.
Pointer Chasing: 9804521 cycles.
Pointer Chasing: 9816110 cycles.
Pointer Chasing: 9863133 cycles.
Pointer Chasing: 9800766 cycles.
Pointer Chasing: 9784834 cycles.
Pointer Chasing: 9896786 cycles.
Pointer Chasing: 9803689 cycles.
Pointer Chasing: 10043508 cycles.
Pointer Chasing: 9847158 cycles.
Pointer Chasing: 9781574 cycles.
Pointer Chasing: 9893732 cycles.
Pointer Chasing: 9806000 cycles.
Pointer Chasing: 9794737 cycles.
Pointer Chasing: 9874342 cycles.
Pointer Chasing: 9853654 cycles.
Pointer Chasing: 9840183 cycles.
Pointer Chasing: 9866592 cycles.
Pointer Chasing: 9802876 cycles.
Pointer Chasing: 9878603 cycles.
buffer_size 53248
Pin to CPU 0
lfsr_bit 25
Pointer Chasing: 10796560 cycles.
Pointer Chasing: 10806018 cycles.
Pointer Chasing: 10831552 cycles.
Pointer Chasing: 10663141 cycles.
Pointer Chasing: 10744545 cycles.
Pointer Chasing: 10618487 cycles.
Pointer Chasing: 10784950 cycles.
Pointer Chasing: 10593586 cycles.
Pointer Chasing: 10611935 cycles.
Pointer Chasing: 10797134 cycles.
Pointer Chasing: 10626785 cycles.
Pointer Chasing: 10724918 cycles.
Pointer Chasing: 10613148 cycles.
Pointer Chasing: 10597171 cycles.
